Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

09:33:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:34:39 PM  all   13.87    0.00    9.95    0.03    0.00    0.56    0.00    0.00    0.00   75.59
09:35:39 PM  all   34.10    0.00   11.95    0.07    0.00    0.48    0.00    0.00    0.00   53.39
09:36:39 PM  all   34.37    0.00   11.38    0.04    0.00    0.47    0.00    0.00    0.00   53.74
09:37:39 PM  all   33.92    0.00   11.15    0.03    0.00    0.51    0.00    0.00    0.00   54.39
09:38:39 PM  all   34.79    0.00   12.04    0.03    0.00    0.55    0.00    0.00    0.00   52.60
09:39:39 PM  all   28.37    0.00   11.43    0.03    0.00    0.59    0.00    0.00    0.00   59.58
09:40:39 PM  all   31.58    0.00   10.72    0.03    0.00    0.54    0.00    0.00    0.00   57.14
09:41:39 PM  all   32.59    0.00   10.77    0.03    0.00    0.54    0.00    0.00    0.00   56.07
09:42:39 PM  all   31.30    0.00   11.16    0.03    0.00    0.57    0.00    0.00    0.00   56.93
09:43:39 PM  all   34.63    0.00   10.68    0.03    0.00    0.54    0.00    0.00    0.00   54.11
09:44:39 PM  all   28.88    0.00   10.71    0.03    0.00    0.61    0.00    0.00    0.00   59.77
09:45:39 PM  all   26.98    0.00   10.32    0.03    0.00    0.63    0.00    0.00    0.00   62.04
Average:     all   30.44    0.00   11.02    0.03    0.00    0.55    0.00    0.00    0.00   57.96
