Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:18:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:19:13 PM  all   14.00    0.00   10.36    0.04    0.00    0.62    0.00    0.00    0.00   74.98
08:20:13 PM  all   34.23    0.00   12.45    0.08    0.00    0.52    0.00    0.00    0.00   52.73
08:21:13 PM  all   33.89    0.00   11.58    0.04    0.00    0.51    0.00    0.00    0.00   53.97
08:22:13 PM  all   33.62    0.00   11.61    0.03    0.00    0.51    0.00    0.00    0.00   54.23
08:23:13 PM  all   34.85    0.00   12.31    0.03    0.00    0.56    0.00    0.00    0.00   52.25
08:24:13 PM  all   28.24    0.00   11.76    0.03    0.00    0.60    0.00    0.00    0.00   59.36
08:25:13 PM  all   30.98    0.00   11.02    0.03    0.00    0.51    0.00    0.00    0.00   57.46
08:26:13 PM  all   32.48    0.00   10.80    0.03    0.00    0.54    0.00    0.00    0.00   56.14
08:27:13 PM  all   31.51    0.00   11.36    0.03    0.00    0.60    0.00    0.00    0.00   56.49
08:28:13 PM  all   34.65    0.00   10.81    0.03    0.00    0.54    0.00    0.00    0.00   53.96
08:29:13 PM  all   28.49    0.00   10.89    0.04    0.00    0.62    0.00    0.00    0.00   59.96
08:30:13 PM  all   26.98    0.00   10.70    0.03    0.00    0.65    0.00    0.00    0.00   61.63
Average:     all   30.32    0.00   11.30    0.04    0.00    0.57    0.00    0.00    0.00   57.77
