# started on Mon Dec 11 08:16:53 2023

#           time             counts unit events
   120.002432826  1,087,672,082,249      instructions                                                  (60.00%)
   120.002432826     16,819,312,043      LLC-loads                                                     (60.00%)
   120.002432826      2,186,464,250      LLC-load-misses           #   13.00% of all LL-cache hits     (60.00%)
   120.002432826      5,611,731,212      LLC-stores                                                    (40.00%)
   120.002432826      2,232,509,987      LLC-store-misses                                              (40.00%)
   120.002432826    <not supported>      LLC-prefetch-misses                                         
   150.003458031    718,247,793,983      instructions                                                  (60.00%)
   150.003458031      8,027,566,417      LLC-loads                                                     (60.00%)
   150.003458031      1,279,721,862      LLC-load-misses           #   10.30% of all LL-cache hits     (60.00%)
   150.003458031      2,784,522,405      LLC-stores                                                    (40.00%)
   150.003458031      1,053,387,600      LLC-store-misses                                              (40.00%)
   150.003458031    <not supported>      LLC-prefetch-misses                                         
   180.005177749  1,040,670,374,084      instructions                                                  (60.00%)
   180.005177749     15,453,495,253      LLC-loads                                                     (60.00%)
   180.005177749      2,205,844,327      LLC-load-misses           #   16.42% of all LL-cache hits     (60.00%)
   180.005177749      5,688,903,391      LLC-stores                                                    (40.00%)
   180.005177749      2,185,465,165      LLC-store-misses                                              (40.00%)
   180.005177749    <not supported>      LLC-prefetch-misses                                         
   210.006023449  1,112,762,145,043      instructions                                                  (60.00%)
   210.006023449     18,661,833,178      LLC-loads                                                     (60.00%)
   210.006023449      1,982,727,523      LLC-load-misses           #   13.45% of all LL-cache hits     (60.00%)
   210.006023449      5,745,731,902      LLC-stores                                                    (40.00%)
   210.006023449      2,297,425,469      LLC-store-misses                                              (40.00%)
   210.006023449    <not supported>      LLC-prefetch-misses                                         
   240.006916839    907,271,641,875      instructions                                                  (60.00%)
   240.006916839     13,999,154,358      LLC-loads                                                     (60.00%)
   240.006916839      1,611,193,129      LLC-load-misses           #   11.04% of all LL-cache hits     (60.00%)
   240.006916839      4,320,596,181      LLC-stores                                                    (40.00%)
   240.006916839      1,730,956,320      LLC-store-misses                                              (40.00%)
   240.006916839    <not supported>      LLC-prefetch-misses                                         
   270.009167162    513,778,801,866      instructions                                                  (60.00%)
   270.009167162      6,560,224,980      LLC-loads                                                     (60.00%)
   270.009167162      1,150,984,759      LLC-load-misses           #    8.68% of all LL-cache hits     (60.00%)
   270.009167162      2,530,728,285      LLC-stores                                                    (40.00%)
   270.009167162        994,159,390      LLC-store-misses                                              (40.00%)
   270.009167162    <not supported>      LLC-prefetch-misses                                         
   300.010051346    983,658,813,997      instructions                                                  (60.00%)
   300.010051346     12,930,025,118      LLC-loads                                                     (60.00%)
   300.010051346      2,278,975,624      LLC-load-misses           #   17.26% of all LL-cache hits     (60.00%)
   300.010051346      5,612,730,192      LLC-stores                                                    (40.00%)
   300.010051346      2,166,302,662      LLC-store-misses                                              (40.00%)
   300.010051346    <not supported>      LLC-prefetch-misses                                         
