Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/11/2023 	_x86_64_	(40 CPU)

08:18:23 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:18:53 AM  all    5.86    0.00   92.71    0.01    0.00    0.19    0.00    0.00    0.00    1.22
08:19:23 AM  all   15.60    0.00   46.19    0.02    0.00    0.59    0.00    0.00    0.00   37.60
08:19:53 AM  all    5.57    0.00   91.60    0.00    0.00    0.14    0.00    0.00    0.00    2.68
08:20:23 AM  all    4.36    0.00   95.40    0.00    0.00    0.10    0.00    0.00    0.00    0.14
08:20:53 AM  all    7.85    0.00   72.71    0.01    0.00    0.28    0.00    0.00    0.00   19.15
08:21:23 AM  all    7.71    0.00   42.67    0.01    0.00    0.28    0.00    0.00    0.00   49.33
08:21:53 AM  all    6.43    0.00   88.56    0.01    0.00    0.20    0.00    0.00    0.00    4.79
08:22:23 AM  all    4.33    0.00   95.23    0.00    0.00    0.11    0.00    0.00    0.00    0.32
08:22:53 AM  all    4.14    0.00   95.15    0.00    0.00    0.12    0.00    0.00    0.00    0.59
08:23:23 AM  all    4.54    0.00   95.15    0.00    0.00    0.12    0.00    0.00    0.00    0.18
08:23:53 AM  all    4.84    0.00   94.68    0.00    0.00    0.11    0.00    0.00    0.00    0.36
08:24:23 AM  all    8.05    0.00   86.84    0.01    0.00    0.35    0.00    0.00    0.00    4.75
08:24:53 AM  all    7.40    0.00   90.18    0.00    0.00    0.35    0.00    0.00    0.00    2.07
08:25:23 AM  all    7.99    0.00   90.13    0.02    0.00    0.38    0.00    0.00    0.00    1.49
08:25:53 AM  all   15.89    0.00   43.74    0.05    0.00    0.55    0.00    0.00    0.00   39.77
08:26:23 AM  all    5.28    0.00   83.98    0.01    0.00    0.12    0.00    0.00    0.00   10.62
08:26:53 AM  all    4.01    0.00   94.59    0.00    0.00    0.08    0.00    0.00    0.00    1.32
08:27:23 AM  all    4.93    0.00   94.65    0.00    0.00    0.07    0.00    0.00    0.00    0.34
08:27:53 AM  all    5.04    0.00   94.49    0.00    0.00    0.12    0.00    0.00    0.00    0.35
08:28:23 AM  all    3.66    0.00   96.05    0.00    0.00    0.14    0.00    0.00    0.00    0.16
08:28:53 AM  all    4.59    0.00   95.09    0.00    0.00    0.10    0.00    0.00    0.00    0.22
08:29:23 AM  all    7.05    0.00   89.01    0.02    0.00    0.15    0.00    0.00    0.00    3.77
08:29:53 AM  all    5.33    0.00   87.55    0.01    0.00    0.14    0.00    0.00    0.00    6.96
08:30:23 AM  all    5.22    0.00   92.52    0.00    0.00    0.11    0.00    0.00    0.00    2.15
Average:     all    6.47    0.00   85.47    0.01    0.00    0.20    0.00    0.00    0.00    7.86
