Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

06:01:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:02:19 PM  all   12.36    0.00    8.71    0.02    0.00    1.05    0.00    0.00    0.00   77.85
06:03:19 PM  all   13.14    0.00    8.78    0.02    0.00    1.01    0.00    0.00    0.00   77.05
06:04:19 PM  all   12.02    0.00    8.54    0.01    0.00    1.06    0.00    0.00    0.00   78.37
06:05:19 PM  all   11.80    0.00    8.68    0.01    0.00    1.11    0.00    0.00    0.00   78.39
06:06:19 PM  all   11.67    0.00    8.42    0.02    0.00    1.06    0.00    0.00    0.00   78.83
06:07:19 PM  all   12.73    0.00    8.81    0.02    0.00    1.00    0.00    0.00    0.00   77.45
06:08:19 PM  all   11.86    0.00    8.64    0.02    0.00    1.03    0.00    0.00    0.00   78.44
06:09:19 PM  all   12.19    0.00    8.68    0.02    0.00    1.02    0.00    0.00    0.00   78.09
06:10:19 PM  all   11.99    0.00    8.67    0.01    0.00    1.08    0.00    0.00    0.00   78.25
06:11:19 PM  all   11.74    0.00    8.68    0.02    0.00    1.08    0.00    0.00    0.00   78.49
06:12:19 PM  all   11.66    0.00    8.59    0.02    0.00    1.05    0.00    0.00    0.00   78.68
06:13:19 PM  all   12.65    0.00    8.77    0.02    0.00    0.98    0.00    0.00    0.00   77.59
Average:     all   12.15    0.00    8.67    0.02    0.00    1.04    0.00    0.00    0.00   78.12
