Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/28/2023 	_x86_64_	(40 CPU)

01:27:53 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:28:23 PM  all   10.84    0.00   80.90    0.00    0.00    0.83    0.00    0.00    0.00    7.43
01:28:53 PM  all   15.54    0.00   69.68    0.01    0.00    1.14    0.00    0.00    0.00   13.62
01:29:23 PM  all    9.72    0.00   83.36    0.00    0.00    0.74    0.00    0.00    0.00    6.17
01:29:53 PM  all   16.10    0.00   67.55    0.01    0.00    1.26    0.00    0.00    0.00   15.09
01:30:23 PM  all    9.14    0.00   83.65    0.00    0.00    0.70    0.00    0.00    0.00    6.51
01:30:53 PM  all   16.58    0.00   67.20    0.01    0.00    1.24    0.00    0.00    0.00   14.96
01:31:23 PM  all    9.10    0.00   83.71    0.00    0.00    0.64    0.00    0.00    0.00    6.55
01:31:53 PM  all   17.19    0.00   64.82    0.01    0.00    1.34    0.00    0.00    0.00   16.63
01:32:23 PM  all    9.00    0.00   84.23    0.00    0.00    0.67    0.00    0.00    0.00    6.10
01:32:53 PM  all   17.92    0.00   63.15    0.01    0.00    1.42    0.00    0.00    0.00   17.51
01:33:23 PM  all    9.38    0.00   83.29    0.00    0.00    0.64    0.00    0.00    0.00    6.68
01:33:53 PM  all   17.20    0.00   64.75    0.01    0.00    1.34    0.00    0.00    0.00   16.70
01:34:23 PM  all    9.70    0.00   82.41    0.01    0.00    0.70    0.00    0.00    0.00    7.19
01:34:53 PM  all   15.73    0.00   67.59    0.01    0.00    1.22    0.00    0.00    0.00   15.45
01:35:23 PM  all   10.30    0.00   80.01    0.01    0.00    0.80    0.00    0.00    0.00    8.88
01:35:53 PM  all   16.68    0.00   64.76    0.01    0.00    1.34    0.00    0.00    0.00   17.21
01:36:23 PM  all   10.12    0.00   80.97    0.00    0.00    0.75    0.00    0.00    0.00    8.15
01:36:53 PM  all   16.96    0.00   62.85    0.01    0.00    1.37    0.00    0.00    0.00   18.82
01:37:23 PM  all   10.40    0.00   80.14    0.01    0.00    0.76    0.00    0.00    0.00    8.69
01:37:53 PM  all   16.46    0.00   65.22    0.01    0.00    1.28    0.00    0.00    0.00   17.03
01:38:23 PM  all   10.83    0.00   78.75    0.01    0.00    0.80    0.00    0.00    0.00    9.62
01:38:53 PM  all   15.79    0.00   67.71    0.00    0.00    1.23    0.00    0.00    0.00   15.27
01:39:23 PM  all   11.79    0.00   75.60    0.00    0.00    0.89    0.00    0.00    0.00   11.72
01:39:53 PM  all   16.58    0.00   64.62    0.01    0.00    1.29    0.00    0.00    0.00   17.50
Average:     all   13.28    0.00   73.65    0.01    0.00    1.02    0.00    0.00    0.00   12.05
