# started on Tue Nov 28 13:26:23 2023

#           time             counts unit events
   120.002368876  1,051,560,395,508      instructions                                                  (60.00%)
   120.002368876     16,714,379,818      LLC-loads                                                     (60.00%)
   120.002368876      1,753,228,942      LLC-load-misses           #   10.49% of all LL-cache hits     (60.00%)
   120.002368876      5,047,493,798      LLC-stores                                                    (40.00%)
   120.002368876      2,084,138,350      LLC-store-misses                                              (40.00%)
   120.002368876    <not supported>      LLC-prefetch-misses                                         
   150.003452637    969,589,781,804      instructions                                                  (60.00%)
   150.003452637     14,162,355,708      LLC-loads                                                     (60.00%)
   150.003452637      1,741,299,290      LLC-load-misses           #   11.28% of all LL-cache hits     (60.00%)
   150.003452637      4,559,311,715      LLC-stores                                                    (40.00%)
   150.003452637      1,805,400,758      LLC-store-misses                                              (40.00%)
   150.003452637    <not supported>      LLC-prefetch-misses                                         
   180.004461928  1,068,133,257,396      instructions                                                  (60.00%)
   180.004461928     17,222,367,375      LLC-loads                                                     (60.00%)
   180.004461928      1,759,766,478      LLC-load-misses           #   10.98% of all LL-cache hits     (60.00%)
   180.004461928      5,190,511,251      LLC-stores                                                    (40.00%)
   180.004461928      2,137,825,540      LLC-store-misses                                              (40.00%)
   180.004461928    <not supported>      LLC-prefetch-misses                                         
   210.005351467    947,666,729,746      instructions                                                  (60.00%)
   210.005351467     13,707,644,232      LLC-loads                                                     (60.00%)
   210.005351467      1,741,539,290      LLC-load-misses           #   11.27% of all LL-cache hits     (60.00%)
   210.005351467      4,394,587,521      LLC-stores                                                    (40.00%)
   210.005351467      1,741,131,007      LLC-store-misses                                              (40.00%)
   210.005351467    <not supported>      LLC-prefetch-misses                                         
   240.006216115  1,062,040,448,491      instructions                                                  (60.00%)
   240.006216115     17,220,716,234      LLC-loads                                                     (60.00%)
   240.006216115      1,712,743,493      LLC-load-misses           #   10.84% of all LL-cache hits     (60.00%)
   240.006216115      5,168,770,030      LLC-stores                                                    (40.00%)
   240.006216115      2,154,904,025      LLC-store-misses                                              (40.00%)
   240.006216115    <not supported>      LLC-prefetch-misses                                         
   270.006971857    951,861,725,113      instructions                                                  (60.00%)
   270.006971857     13,694,461,733      LLC-loads                                                     (60.00%)
   270.006971857      1,771,107,157      LLC-load-misses           #   11.46% of all LL-cache hits     (60.00%)
   270.006971857      4,373,002,551      LLC-stores                                                    (40.00%)
   270.006971857      1,745,083,411      LLC-store-misses                                              (40.00%)
   270.006971857    <not supported>      LLC-prefetch-misses                                         
   300.007886214  1,060,785,545,025      instructions                                                  (60.00%)
   300.007886214     17,184,805,494      LLC-loads                                                     (60.00%)
   300.007886214      1,727,616,078      LLC-load-misses           #   11.00% of all LL-cache hits     (60.00%)
   300.007886214      5,188,333,627      LLC-stores                                                    (40.00%)
   300.007886214      2,149,304,249      LLC-store-misses                                              (40.00%)
   300.007886214    <not supported>      LLC-prefetch-misses                                         
   330.008814826    933,575,554,223      instructions                                                  (60.00%)
   330.008814826     13,449,654,976      LLC-loads                                                     (60.00%)
   330.008814826      1,750,824,913      LLC-load-misses           #   11.35% of all LL-cache hits     (60.00%)
   330.008814826      4,230,104,291      LLC-stores                                                    (40.00%)
   330.008814826      1,696,387,328      LLC-store-misses                                              (40.00%)
   330.008814826    <not supported>      LLC-prefetch-misses                                         
   360.009773745  1,063,145,609,170      instructions                                                  (60.00%)
   360.009773745     17,276,535,075      LLC-loads                                                     (60.00%)
   360.009773745      1,739,132,119      LLC-load-misses           #   11.13% of all LL-cache hits     (60.00%)
   360.009773745      5,228,420,903      LLC-stores                                                    (40.00%)
   360.009773745      2,151,549,563      LLC-store-misses                                              (40.00%)
   360.009773745    <not supported>      LLC-prefetch-misses                                         
   390.010703937    924,816,860,430      instructions                                                  (60.00%)
   390.010703937     13,229,490,980      LLC-loads                                                     (60.00%)
   390.010703937      1,749,589,475      LLC-load-misses           #   11.37% of all LL-cache hits     (60.00%)
   390.010703937      4,102,939,873      LLC-stores                                                    (40.00%)
   390.010703937      1,653,145,641      LLC-store-misses                                              (40.00%)
   390.010703937    <not supported>      LLC-prefetch-misses                                         
   420.011652105  1,055,835,737,167      instructions                                                  (60.00%)
   420.011652105     17,014,814,925      LLC-loads                                                     (60.00%)
   420.011652105      1,688,866,160      LLC-load-misses           #   10.87% of all LL-cache hits     (60.00%)
   420.011652105      5,182,850,807      LLC-stores                                                    (40.00%)
   420.011652105      2,128,723,162      LLC-store-misses                                              (40.00%)
   420.011652105    <not supported>      LLC-prefetch-misses                                         
   450.012565829    933,404,459,220      instructions                                                  (60.00%)
