Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

07:50:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:51:28 PM  all   13.25    0.00   10.86    0.03    0.00    0.57    0.00    0.00    0.00   75.28
07:52:28 PM  all   33.06    0.00   12.40    0.07    0.00    0.47    0.00    0.00    0.00   54.00
07:53:28 PM  all   33.24    0.00   11.69    0.04    0.00    0.48    0.00    0.00    0.00   54.55
07:54:28 PM  all   32.62    0.00   11.81    0.03    0.00    0.50    0.00    0.00    0.00   55.04
07:55:28 PM  all   33.76    0.00   12.31    0.03    0.00    0.56    0.00    0.00    0.00   53.34
07:56:28 PM  all   27.01    0.00   12.10    0.03    0.00    0.57    0.00    0.00    0.00   60.28
07:57:28 PM  all   30.44    0.00   11.23    0.03    0.00    0.51    0.00    0.00    0.00   57.79
07:58:28 PM  all   31.21    0.00   11.24    0.03    0.00    0.52    0.00    0.00    0.00   57.00
07:59:28 PM  all   30.27    0.00   11.86    0.03    0.00    0.57    0.00    0.00    0.00   57.26
08:00:28 PM  all   33.63    0.00   11.07    0.04    0.00    0.52    0.00    0.00    0.00   54.75
08:01:28 PM  all   27.28    0.00   11.21    0.03    0.00    0.61    0.00    0.00    0.00   60.86
08:02:28 PM  all   25.80    0.00   10.99    0.03    0.00    0.62    0.00    0.00    0.00   62.56
Average:     all   29.29    0.00   11.56    0.04    0.00    0.54    0.00    0.00    0.00   58.57
