Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:36:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:37:56 PM  all   14.69    0.00   11.00    0.04    0.00    0.59    0.00    0.00    0.00   73.68
08:38:56 PM  all   34.29    0.00   12.88    0.07    0.00    0.47    0.00    0.00    0.00   52.31
08:39:56 PM  all   35.07    0.00   12.00    0.03    0.00    0.48    0.00    0.00    0.00   52.41
08:40:56 PM  all   33.89    0.00   12.02    0.03    0.00    0.49    0.00    0.00    0.00   53.57
08:41:56 PM  all   35.34    0.00   12.71    0.02    0.00    0.51    0.00    0.00    0.00   51.42
08:42:56 PM  all   28.64    0.00   12.34    0.03    0.00    0.56    0.00    0.00    0.00   58.43
08:43:56 PM  all   31.99    0.00   11.43    0.03    0.00    0.50    0.00    0.00    0.00   56.05
08:44:56 PM  all   33.05    0.00   11.40    0.03    0.00    0.48    0.00    0.00    0.00   55.04
08:45:56 PM  all   31.87    0.00   11.94    0.03    0.00    0.59    0.00    0.00    0.00   55.57
08:46:56 PM  all   34.84    0.00   11.26    0.04    0.00    0.53    0.00    0.00    0.00   53.34
08:47:56 PM  all   29.06    0.00   11.33    0.03    0.00    0.64    0.00    0.00    0.00   58.94
08:48:56 PM  all   27.28    0.00   11.21    0.03    0.00    0.59    0.00    0.00    0.00   60.90
Average:     all   30.82    0.00   11.79    0.03    0.00    0.54    0.00    0.00    0.00   56.82
