Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

07:19:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:20:30 PM  all   17.66    0.00   13.84    0.04    0.00    0.54    0.00    0.00    0.00   67.92
07:21:30 PM  all   35.39    0.00   15.18    0.06    0.00    0.44    0.00    0.00    0.00   48.93
07:22:30 PM  all   35.61    0.00   14.18    0.04    0.00    0.47    0.00    0.00    0.00   49.70
07:23:30 PM  all   34.89    0.00   15.67    0.03    0.00    0.46    0.00    0.00    0.00   48.95
07:24:30 PM  all   35.46    0.00   16.17    0.03    0.00    0.52    0.00    0.00    0.00   47.83
07:25:30 PM  all   29.38    0.00   15.42    0.03    0.00    0.55    0.00    0.00    0.00   54.62
07:26:30 PM  all   33.13    0.00   15.03    0.02    0.00    0.47    0.00    0.00    0.00   51.35
07:27:30 PM  all   33.61    0.00   15.28    0.03    0.00    0.46    0.00    0.00    0.00   50.62
07:28:30 PM  all   32.54    0.00   15.67    0.03    0.00    0.54    0.00    0.00    0.00   51.22
07:29:30 PM  all   35.65    0.00   15.08    0.04    0.00    0.50    0.00    0.00    0.00   48.74
07:30:30 PM  all   29.85    0.00   14.87    0.03    0.00    0.57    0.00    0.00    0.00   54.68
07:31:30 PM  all   28.10    0.00   14.83    0.02    0.00    0.58    0.00    0.00    0.00   56.47
Average:     all   31.76    0.00   15.10    0.03    0.00    0.51    0.00    0.00    0.00   52.59
