Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

10:05:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:06:33 AM  all   17.30    0.00   14.18    0.03    0.00    0.29    0.00    0.00    0.00   68.20
10:07:33 AM  all   54.25    0.00   15.50    0.07    0.00    0.56    0.00    0.00    0.00   29.62
10:08:33 AM  all   56.62    0.00   20.28    0.04    0.00    0.47    0.00    0.00    0.00   22.58
10:09:33 AM  all   61.58    0.00   20.38    0.03    0.00    0.52    0.00    0.00    0.00   17.49
10:10:33 AM  all   55.03    0.00   18.55    0.04    0.00    0.54    0.00    0.00    0.00   25.84
10:11:33 AM  all   48.41    0.00   15.94    0.03    0.00    0.67    0.00    0.00    0.00   34.95
10:12:33 AM  all   50.09    0.00   14.47    0.02    0.00    0.61    0.00    0.00    0.00   34.81
10:13:33 AM  all   58.17    0.00   21.20    0.04    0.00    0.46    0.00    0.00    0.00   20.13
10:14:33 AM  all   55.70    0.00   23.00    0.02    0.00    0.45    0.00    0.00    0.00   20.83
10:15:33 AM  all   55.41    0.00   18.82    0.03    0.00    0.54    0.00    0.00    0.00   25.20
10:16:33 AM  all   49.34    0.00   15.49    0.04    0.00    0.65    0.00    0.00    0.00   34.48
10:17:33 AM  all   48.02    0.00   14.98    0.03    0.00    0.58    0.00    0.00    0.00   36.39
Average:     all   50.84    0.00   17.74    0.04    0.00    0.53    0.00    0.00    0.00   30.86
