Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

07:31:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:32:43 PM  all   16.65    0.00   13.05    0.06    0.00    0.41    0.00    0.00    0.00   69.83
07:33:43 PM  all   33.37    0.00   12.29    0.06    0.00    0.46    0.00    0.00    0.00   53.82
07:34:43 PM  all   33.34    0.00   11.20    0.03    0.00    0.50    0.00    0.00    0.00   54.92
07:35:43 PM  all   33.52    0.00   11.62    0.04    0.00    0.48    0.00    0.00    0.00   54.35
07:36:43 PM  all   34.90    0.00   12.41    0.03    0.00    0.56    0.00    0.00    0.00   52.10
07:37:43 PM  all   27.02    0.00   11.17    0.03    0.00    0.61    0.00    0.00    0.00   61.17
07:38:43 PM  all   30.67    0.00   10.54    0.02    0.00    0.54    0.00    0.00    0.00   58.22
07:39:43 PM  all   31.71    0.00   10.57    0.03    0.00    0.55    0.00    0.00    0.00   57.14
07:40:43 PM  all   30.92    0.00   11.23    0.03    0.00    0.61    0.00    0.00    0.00   57.21
07:41:43 PM  all   33.95    0.00   10.53    0.03    0.00    0.54    0.00    0.00    0.00   54.95
07:42:43 PM  all   27.55    0.00   10.58    0.03    0.00    0.61    0.00    0.00    0.00   61.23
07:43:43 PM  all   25.99    0.00   10.37    0.03    0.00    0.61    0.00    0.00    0.00   62.99
Average:     all   29.97    0.00   11.30    0.04    0.00    0.54    0.00    0.00    0.00   58.16
