Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

04:59:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:00:27 PM  all   10.89    0.00    9.13    0.03    0.00    0.85    0.00    0.00    0.00   79.10
05:01:27 PM  all   10.27    0.00    8.86    0.03    0.00    0.86    0.00    0.00    0.00   79.99
05:02:27 PM  all    9.20    0.00    8.65    0.01    0.00    0.85    0.00    0.00    0.00   81.28
05:03:27 PM  all    8.98    0.00    8.69    0.02    0.00    0.85    0.00    0.00    0.00   81.47
05:04:27 PM  all    9.01    0.00    8.55    0.02    0.00    0.85    0.00    0.00    0.00   81.58
05:05:27 PM  all   10.75    0.00    9.00    0.02    0.00    0.87    0.00    0.00    0.00   79.36
05:06:27 PM  all    8.95    0.00    8.36    0.02    0.00    0.92    0.00    0.00    0.00   81.76
05:07:27 PM  all    9.66    0.00    8.65    0.02    0.00    0.93    0.00    0.00    0.00   80.75
05:08:27 PM  all    8.84    0.00    8.43    0.02    0.00    0.92    0.00    0.00    0.00   81.79
05:09:27 PM  all    8.58    0.00    8.32    0.01    0.00    0.87    0.00    0.00    0.00   82.22
05:10:27 PM  all    8.72    0.00    8.47    0.02    0.00    0.89    0.00    0.00    0.00   81.91
05:11:27 PM  all   10.49    0.00    8.83    0.02    0.00    0.84    0.00    0.00    0.00   79.82
Average:     all    9.53    0.00    8.66    0.02    0.00    0.87    0.00    0.00    0.00   80.92
