Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

03:03:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:04:58 AM  all   15.89    0.00   12.39    0.04    0.00    0.46    0.00    0.00    0.00   71.21
03:05:58 AM  all   51.76    0.00   14.83    0.08    0.00    0.57    0.00    0.00    0.00   32.75
03:06:58 AM  all   57.29    0.00   20.67    0.04    0.00    0.49    0.00    0.00    0.00   21.51
03:07:58 AM  all   60.71    0.00   20.26    0.04    0.00    0.49    0.00    0.00    0.00   18.51
03:08:58 AM  all   55.68    0.00   18.59    0.03    0.00    0.51    0.00    0.00    0.00   25.20
03:09:58 AM  all   47.49    0.00   15.38    0.05    0.00    0.71    0.00    0.00    0.00   36.37
03:10:58 AM  all   48.83    0.00   13.33    0.02    0.00    0.64    0.00    0.00    0.00   37.18
03:11:58 AM  all   57.50    0.00   19.76    0.03    0.00    0.51    0.00    0.00    0.00   22.20
03:12:58 AM  all   55.43    0.00   23.13    0.03    0.00    0.43    0.00    0.00    0.00   20.98
03:13:58 AM  all   55.83    0.00   18.07    0.03    0.00    0.55    0.00    0.00    0.00   25.52
03:14:58 AM  all   45.45    0.00   13.86    0.05    0.00    0.66    0.00    0.00    0.00   39.98
03:15:58 AM  all   46.07    0.00   13.52    0.03    0.00    0.67    0.00    0.00    0.00   39.71
Average:     all   49.83    0.00   16.99    0.04    0.00    0.56    0.00    0.00    0.00   32.59
