Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

06:17:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:18:11 PM  all    9.10    0.00    9.56    0.02    0.00    0.81    0.00    0.00    0.00   80.51
06:19:11 PM  all   10.07    0.00    9.62    0.02    0.00    0.88    0.00    0.00    0.00   79.40
06:20:11 PM  all    9.13    0.00    9.36    0.02    0.00    0.84    0.00    0.00    0.00   80.65
06:21:11 PM  all    8.75    0.00    9.33    0.01    0.00    0.88    0.00    0.00    0.00   81.03
06:22:11 PM  all    8.45    0.00    9.13    0.02    0.00    0.91    0.00    0.00    0.00   81.49
06:23:11 PM  all    9.44    0.00    9.41    0.02    0.00    0.88    0.00    0.00    0.00   80.26
06:24:11 PM  all    8.68    0.00    9.32    0.02    0.00    0.85    0.00    0.00    0.00   81.14
06:25:11 PM  all    9.06    0.00    9.41    0.02    0.00    0.86    0.00    0.00    0.00   80.65
06:26:11 PM  all    8.90    0.00    9.45    0.01    0.00    0.88    0.00    0.00    0.00   80.75
06:27:11 PM  all    8.63    0.00    9.24    0.01    0.00    0.86    0.00    0.00    0.00   81.26
06:28:11 PM  all    8.52    0.00    9.25    0.02    0.00    0.86    0.00    0.00    0.00   81.35
06:29:11 PM  all    9.49    0.00    9.43    0.02    0.00    0.86    0.00    0.00    0.00   80.20
Average:     all    9.02    0.00    9.38    0.02    0.00    0.86    0.00    0.00    0.00   80.72
