Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

12:31:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:32:40 AM  all   14.70    0.00   12.42    0.04    0.00    0.52    0.00    0.00    0.00   72.33
12:33:40 AM  all   50.40    0.00   14.68    0.08    0.00    0.59    0.00    0.00    0.00   34.25
12:34:40 AM  all   56.18    0.00   20.39    0.04    0.00    0.40    0.00    0.00    0.00   22.99
12:35:40 AM  all   58.76    0.00   20.34    0.03    0.00    0.50    0.00    0.00    0.00   20.37
12:36:40 AM  all   54.00    0.00   18.45    0.02    0.00    0.52    0.00    0.00    0.00   27.00
12:37:40 AM  all   45.47    0.00   15.00    0.03    0.00    0.70    0.00    0.00    0.00   38.80
12:38:40 AM  all   47.84    0.00   13.19    0.02    0.00    0.62    0.00    0.00    0.00   38.32
12:39:40 AM  all   59.48    0.00   19.57    0.03    0.00    0.47    0.00    0.00    0.00   20.45
12:40:40 AM  all   56.30    0.00   22.79    0.03    0.00    0.44    0.00    0.00    0.00   20.45
12:41:40 AM  all   54.31    0.00   18.03    0.03    0.00    0.48    0.00    0.00    0.00   27.14
12:42:40 AM  all   44.80    0.00   14.28    0.04    0.00    0.66    0.00    0.00    0.00   40.22
12:43:40 AM  all   44.54    0.00   13.40    0.03    0.00    0.59    0.00    0.00    0.00   41.45
Average:     all   48.90    0.00   16.88    0.03    0.00    0.54    0.00    0.00    0.00   33.64
