# started on Tue Dec 12 20:55:54 2023

#           time             counts unit events
   120.011551680     30,807,789,022      instructions                                                  (60.07%)
   120.011551680        206,967,061      LLC-loads                                                     (60.04%)
   120.011551680         48,022,176      LLC-load-misses           #   23.20% of all LL-cache hits     (59.97%)
   120.011551680         97,600,301      LLC-stores                                                    (39.97%)
   120.011551680         28,056,271      LLC-store-misses                                              (40.04%)
   120.011551680    <not supported>      LLC-prefetch-misses                                         
   150.016220508     32,122,961,575      instructions                                                  (60.05%)
   150.016220508        213,746,940      LLC-loads                                                     (60.02%)
   150.016220508         52,589,961      LLC-load-misses           #   25.00% of all LL-cache hits     (59.95%)
   150.016220508         98,164,175      LLC-stores                                                    (39.98%)
   150.016220508         28,641,779      LLC-store-misses                                              (40.05%)
   150.016220508    <not supported>      LLC-prefetch-misses                                         
   180.019197820     31,294,970,818      instructions                                                  (60.06%)
   180.019197820        208,865,428      LLC-loads                                                     (60.02%)
   180.019197820         50,852,017      LLC-load-misses           #   24.23% of all LL-cache hits     (59.95%)
   180.019197820         97,109,408      LLC-stores                                                    (39.97%)
   180.019197820         28,823,197      LLC-store-misses                                              (40.05%)
   180.019197820    <not supported>      LLC-prefetch-misses                                         
   210.021706165     30,932,345,649      instructions                                                  (60.06%)
   210.021706165        208,333,889      LLC-loads                                                     (60.02%)
   210.021706165         49,862,653      LLC-load-misses           #   23.80% of all LL-cache hits     (59.95%)
   210.021706165         98,300,616      LLC-stores                                                    (39.98%)
   210.021706165         27,719,890      LLC-store-misses                                              (40.05%)
   210.021706165    <not supported>      LLC-prefetch-misses                                         
   240.025006974     31,104,074,456      instructions                                                  (60.06%)
   240.025006974        209,606,673      LLC-loads                                                     (60.03%)
   240.025006974         48,442,911      LLC-load-misses           #   23.12% of all LL-cache hits     (59.95%)
   240.025006974         98,088,106      LLC-stores                                                    (39.97%)
   240.025006974         27,724,102      LLC-store-misses                                              (40.05%)
   240.025006974    <not supported>      LLC-prefetch-misses                                         
   270.027904200     31,860,608,192      instructions                                                  (60.07%)
   270.027904200        210,253,763      LLC-loads                                                     (60.03%)
   270.027904200         54,052,163      LLC-load-misses           #   25.78% of all LL-cache hits     (59.95%)
   270.027904200         97,685,864      LLC-stores                                                    (39.97%)
   270.027904200         28,813,254      LLC-store-misses                                              (40.05%)
   270.027904200    <not supported>      LLC-prefetch-misses                                         
   300.032248556     35,810,939,450      instructions                                                  (60.06%)
   300.032248556        218,447,449      LLC-loads                                                     (60.03%)
   300.032248556         54,472,600      LLC-load-misses           #   25.83% of all LL-cache hits     (59.96%)
   300.032248556        101,532,206      LLC-stores                                                    (39.97%)
   300.032248556         31,000,590      LLC-store-misses                                              (40.04%)
   300.032248556    <not supported>      LLC-prefetch-misses                                         
   330.036215367     31,247,408,917      instructions                                                  (60.05%)
   330.036215367        207,378,578      LLC-loads                                                     (60.02%)
   330.036215367         48,170,170      LLC-load-misses           #   22.89% of all LL-cache hits     (59.96%)
   330.036215367         98,504,849      LLC-stores                                                    (39.98%)
   330.036215367         28,222,473      LLC-store-misses                                              (40.04%)
   330.036215367    <not supported>      LLC-prefetch-misses                                         
   360.039539390     31,168,716,836      instructions                                                  (60.06%)
   360.039539390        207,589,966      LLC-loads                                                     (60.02%)
