Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

10:27:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:28:14 PM  all   14.95    0.00   10.46    0.05    0.00    0.57    0.00    0.00    0.00   73.98
10:29:14 PM  all   49.59    0.00   12.75    0.07    0.00    0.59    0.00    0.00    0.00   37.00
10:30:14 PM  all   56.67    0.00   19.01    0.04    0.00    0.49    0.00    0.00    0.00   23.79
10:31:14 PM  all   59.29    0.00   20.80    0.02    0.00    0.45    0.00    0.00    0.00   19.44
10:32:14 PM  all   57.46    0.00   17.72    0.03    0.00    0.58    0.00    0.00    0.00   24.22
10:33:14 PM  all   44.12    0.00   13.22    0.04    0.00    0.67    0.00    0.00    0.00   41.95
10:34:14 PM  all   51.48    0.00   12.41    0.02    0.00    0.61    0.00    0.00    0.00   35.47
10:35:14 PM  all   57.99    0.00   18.57    0.04    0.00    0.43    0.00    0.00    0.00   22.97
10:36:14 PM  all   57.46    0.00   22.38    0.02    0.00    0.43    0.00    0.00    0.00   19.71
10:37:14 PM  all   56.37    0.00   17.11    0.04    0.00    0.57    0.00    0.00    0.00   25.91
10:38:14 PM  all   44.94    0.00   12.24    0.04    0.00    0.70    0.00    0.00    0.00   42.09
10:39:14 PM  all   47.83    0.00   12.64    0.03    0.00    0.67    0.00    0.00    0.00   38.84
Average:     all   49.84    0.00   15.78    0.04    0.00    0.56    0.00    0.00    0.00   33.78
