Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

08:58:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:59:18 AM  all   17.05    0.00   13.46    0.05    0.00    0.41    0.00    0.00    0.00   69.03
09:00:18 AM  all   53.59    0.00   15.92    0.09    0.00    0.56    0.00    0.00    0.00   29.84
09:01:18 AM  all   57.57    0.00   21.10    0.04    0.00    0.46    0.00    0.00    0.00   20.83
09:02:18 AM  all   61.29    0.00   21.25    0.03    0.00    0.45    0.00    0.00    0.00   16.99
09:03:18 AM  all   55.33    0.00   18.73    0.03    0.00    0.52    0.00    0.00    0.00   25.40
09:04:18 AM  all   48.03    0.00   16.51    0.05    0.00    0.70    0.00    0.00    0.00   34.71
09:05:18 AM  all   49.54    0.00   14.82    0.03    0.00    0.63    0.00    0.00    0.00   34.99
09:06:18 AM  all   57.11    0.00   20.26    0.04    0.00    0.50    0.00    0.00    0.00   22.10
09:07:18 AM  all   56.03    0.00   24.03    0.03    0.00    0.44    0.00    0.00    0.00   19.47
09:08:18 AM  all   56.46    0.00   19.71    0.03    0.00    0.55    0.00    0.00    0.00   23.25
09:09:18 AM  all   47.03    0.00   15.32    0.04    0.00    0.67    0.00    0.00    0.00   36.93
09:10:18 AM  all   46.16    0.00   14.73    0.03    0.00    0.62    0.00    0.00    0.00   38.47
Average:     all   50.44    0.00   17.99    0.04    0.00    0.54    0.00    0.00    0.00   30.98
