Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:10:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:11:43 PM  all   17.20    0.00   14.64    0.03    0.00    0.55    0.00    0.00    0.00   67.58
08:12:43 PM  all   33.88    0.00   16.17    0.07    0.00    0.43    0.00    0.00    0.00   49.45
08:13:43 PM  all   36.82    0.00   15.30    0.04    0.00    0.44    0.00    0.00    0.00   47.40
08:14:43 PM  all   34.81    0.00   16.79    0.03    0.00    0.48    0.00    0.00    0.00   47.89
08:15:43 PM  all   35.92    0.00   17.06    0.03    0.00    0.53    0.00    0.00    0.00   46.45
08:16:43 PM  all   29.35    0.00   16.65    0.03    0.00    0.55    0.00    0.00    0.00   53.42
08:17:43 PM  all   33.11    0.00   15.91    0.02    0.00    0.47    0.00    0.00    0.00   50.49
08:18:43 PM  all   33.66    0.00   16.10    0.03    0.00    0.46    0.00    0.00    0.00   49.76
08:19:43 PM  all   32.66    0.00   16.67    0.03    0.00    0.53    0.00    0.00    0.00   50.11
08:20:43 PM  all   35.47    0.00   16.53    0.03    0.00    0.48    0.00    0.00    0.00   47.48
08:21:43 PM  all   30.14    0.00   15.67    0.03    0.00    0.54    0.00    0.00    0.00   53.63
08:22:43 PM  all   27.78    0.00   15.88    0.03    0.00    0.56    0.00    0.00    0.00   55.75
Average:     all   31.73    0.00   16.11    0.03    0.00    0.50    0.00    0.00    0.00   51.63
