Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

06:56:07 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:56:37 AM  all    5.86    0.00    2.13    0.00    0.00    0.61    0.00    0.00    0.00   91.40
06:57:07 AM  all    5.67    0.00    2.12    0.01    0.00    0.64    0.00    0.00    0.00   91.57
06:57:37 AM  all    5.63    0.00    2.09    0.01    0.00    0.62    0.00    0.00    0.00   91.66
06:58:07 AM  all    5.85    0.00    2.07    0.01    0.00    0.60    0.00    0.00    0.00   91.48
06:58:37 AM  all    5.66    0.00    2.11    0.00    0.00    0.60    0.00    0.00    0.00   91.62
06:59:07 AM  all    5.63    0.00    2.09    0.00    0.00    0.61    0.00    0.00    0.00   91.66
06:59:37 AM  all    5.63    0.00    2.09    0.00    0.00    0.61    0.00    0.00    0.00   91.66
07:00:07 AM  all    5.65    0.00    2.09    0.01    0.00    0.61    0.00    0.00    0.00   91.65
07:00:37 AM  all    5.56    0.00    2.06    0.00    0.00    0.60    0.00    0.00    0.00   91.78
07:01:07 AM  all    5.76    0.00    2.10    0.00    0.00    0.60    0.00    0.00    0.00   91.54
07:01:37 AM  all    5.49    0.00    2.04    0.01    0.00    0.61    0.00    0.00    0.00   91.85
07:02:07 AM  all    5.58    0.00    2.10    0.00    0.00    0.65    0.00    0.00    0.00   91.66
07:02:37 AM  all    5.51    0.00    2.03    0.00    0.00    0.64    0.00    0.00    0.00   91.82
07:03:07 AM  all    5.45    0.00    2.04    0.00    0.00    0.60    0.00    0.00    0.00   91.91
07:03:37 AM  all    5.41    0.00    2.09    0.01    0.00    0.61    0.00    0.00    0.00   91.88
07:04:07 AM  all    5.49    0.00    2.02    0.00    0.00    0.59    0.00    0.00    0.00   91.89
07:04:37 AM  all    5.42    0.00    2.01    0.00    0.00    0.62    0.00    0.00    0.00   91.95
07:05:07 AM  all    5.46    0.00    2.06    0.00    0.00    0.60    0.00    0.00    0.00   91.87
07:05:37 AM  all    5.42    0.00    1.99    0.01    0.00    0.60    0.00    0.00    0.00   91.98
07:06:07 AM  all    5.51    0.00    2.03    0.00    0.00    0.64    0.00    0.00    0.00   91.82
07:06:37 AM  all    5.42    0.00    2.03    0.00    0.00    0.63    0.00    0.00    0.00   91.92
07:07:07 AM  all    5.33    0.00    2.01    0.00    0.00    0.60    0.00    0.00    0.00   92.06
07:07:37 AM  all    5.40    0.00    2.02    0.00    0.00    0.58    0.00    0.00    0.00   92.00
07:08:07 AM  all    5.45    0.00    2.03    0.00    0.00    0.62    0.00    0.00    0.00   91.90
Average:     all    5.55    0.00    2.06    0.00    0.00    0.61    0.00    0.00    0.00   91.77
