# started on Tue Dec 12 06:54:37 2023

#           time             counts unit events
   120.005548086     63,897,632,508      instructions                                                  (60.01%)
   120.005548086        487,011,152      LLC-loads                                                     (60.00%)
   120.005548086         81,422,905      LLC-load-misses           #   16.72% of all LL-cache hits     (60.00%)
   120.005548086        148,218,903      LLC-stores                                                    (40.00%)
   120.005548086         46,181,955      LLC-store-misses                                              (40.00%)
   120.005548086    <not supported>      LLC-prefetch-misses                                         
   150.007665322     62,962,027,076      instructions                                                  (60.01%)
   150.007665322        480,728,805      LLC-loads                                                     (60.00%)
   150.007665322         83,868,400      LLC-load-misses           #   17.33% of all LL-cache hits     (60.00%)
   150.007665322        145,857,832      LLC-stores                                                    (40.00%)
   150.007665322         49,282,917      LLC-store-misses                                              (40.00%)
   150.007665322    <not supported>      LLC-prefetch-misses                                         
   180.010094295     62,961,388,037      instructions                                                  (60.00%)
   180.010094295        477,913,961      LLC-loads                                                     (60.00%)
   180.010094295         81,928,267      LLC-load-misses           #   17.00% of all LL-cache hits     (60.00%)
   180.010094295        144,860,435      LLC-stores                                                    (40.00%)
   180.010094295         47,251,858      LLC-store-misses                                              (40.00%)
   180.010094295    <not supported>      LLC-prefetch-misses                                         
   210.011972626     63,906,498,139      instructions                                                  (60.00%)
   210.011972626        479,551,869      LLC-loads                                                     (60.00%)
   210.011972626         77,533,847      LLC-load-misses           #   16.11% of all LL-cache hits     (60.00%)
   210.011972626        148,859,401      LLC-stores                                                    (40.00%)
   210.011972626         43,529,848      LLC-store-misses                                              (40.00%)
   210.011972626    <not supported>      LLC-prefetch-misses                                         
   240.014067403     63,767,812,075      instructions                                                  (60.00%)
   240.014067403        477,968,925      LLC-loads                                                     (59.99%)
   240.014067403         76,019,311      LLC-load-misses           #   15.82% of all LL-cache hits     (60.00%)
   240.014067403        147,574,787      LLC-stores                                                    (40.01%)
   240.014067403         43,549,051      LLC-store-misses                                              (40.01%)
   240.014067403    <not supported>      LLC-prefetch-misses                                         
   270.015762688     61,910,366,142      instructions                                                  (60.01%)
   270.015762688        470,917,718      LLC-loads                                                     (60.00%)
   270.015762688         80,089,425      LLC-load-misses           #   16.72% of all LL-cache hits     (59.99%)
   270.015762688        143,304,134      LLC-stores                                                    (40.00%)
   270.015762688         46,729,596      LLC-store-misses                                              (40.01%)
   270.015762688    <not supported>      LLC-prefetch-misses                                         
