Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

02:21:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:21:31 PM  all    6.23    0.00    2.38    0.01    0.00    0.59    0.00    0.00    0.00   90.79
02:22:01 PM  all    6.18    0.00    2.37    0.00    0.00    0.57    0.00    0.00    0.00   90.87
02:22:31 PM  all    6.30    0.00    2.41    0.00    0.00    0.57    0.00    0.00    0.00   90.72
02:23:01 PM  all    6.17    0.00    2.37    0.00    0.00    0.56    0.00    0.00    0.00   90.90
02:23:31 PM  all    6.10    0.00    2.39    0.01    0.00    0.55    0.00    0.00    0.00   90.96
02:24:01 PM  all    6.21    0.00    2.33    0.00    0.00    0.57    0.00    0.00    0.00   90.88
02:24:31 PM  all    5.99    0.00    2.35    0.00    0.00    0.57    0.00    0.00    0.00   91.10
02:25:01 PM  all    6.01    0.00    2.29    0.01    0.00    0.56    0.00    0.00    0.00   91.14
02:25:31 PM  all    5.94    0.00    2.31    0.00    0.00    0.56    0.00    0.00    0.00   91.19
02:26:01 PM  all    6.00    0.00    2.29    0.00    0.00    0.55    0.00    0.00    0.00   91.16
02:26:31 PM  all    5.94    0.00    2.28    0.00    0.00    0.55    0.00    0.00    0.00   91.23
02:27:01 PM  all    6.01    0.00    2.33    0.01    0.00    0.54    0.00    0.00    0.00   91.11
02:27:31 PM  all    5.93    0.00    2.35    0.01    0.00    0.56    0.00    0.00    0.00   91.16
02:28:01 PM  all    5.72    0.00    2.33    0.00    0.00    0.58    0.00    0.00    0.00   91.36
02:28:31 PM  all    5.84    0.00    2.34    0.01    0.00    0.56    0.00    0.00    0.00   91.26
02:29:01 PM  all    5.82    0.00    2.30    0.01    0.00    0.57    0.00    0.00    0.00   91.31
02:29:31 PM  all    5.72    0.00    2.33    0.01    0.00    0.57    0.00    0.00    0.00   91.37
02:30:01 PM  all    5.68    0.00    2.31    0.01    0.00    0.54    0.00    0.00    0.00   91.47
02:30:31 PM  all    5.71    0.00    2.25    0.00    0.00    0.56    0.00    0.00    0.00   91.47
02:31:01 PM  all    5.77    0.00    2.28    0.01    0.00    0.57    0.00    0.00    0.00   91.38
02:31:31 PM  all    5.66    0.00    2.31    0.01    0.00    0.56    0.00    0.00    0.00   91.47
02:32:01 PM  all    5.60    0.00    2.28    0.00    0.00    0.57    0.00    0.00    0.00   91.56
02:32:31 PM  all    5.83    0.00    2.31    0.01    0.00    0.58    0.00    0.00    0.00   91.28
02:33:01 PM  all    5.63    0.00    2.28    0.00    0.00    0.57    0.00    0.00    0.00   91.53
Average:     all    5.92    0.00    2.32    0.00    0.00    0.56    0.00    0.00    0.00   91.19
