Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

12:24:13 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:25:13 AM  all   17.99    0.00   13.34    0.05    0.00    0.42    0.00    0.00    0.00   68.20
12:26:13 AM  all   52.01    0.00   15.17    0.08    0.00    0.60    0.00    0.00    0.00   32.14
12:27:13 AM  all   56.71    0.00   20.73    0.03    0.00    0.48    0.00    0.00    0.00   22.05
12:28:13 AM  all   61.05    0.00   20.53    0.04    0.00    0.47    0.00    0.00    0.00   17.91
12:29:13 AM  all   55.85    0.00   17.54    0.03    0.00    0.52    0.00    0.00    0.00   26.06
12:30:13 AM  all   48.11    0.00   15.86    0.05    0.00    0.64    0.00    0.00    0.00   35.34
12:31:13 AM  all   50.09    0.00   13.95    0.03    0.00    0.51    0.00    0.00    0.00   35.41
12:32:13 AM  all   58.89    0.00   20.94    0.03    0.00    0.44    0.00    0.00    0.00   19.70
12:33:13 AM  all   55.96    0.00   23.44    0.03    0.00    0.41    0.00    0.00    0.00   20.16
12:34:13 AM  all   55.31    0.00   18.66    0.03    0.00    0.55    0.00    0.00    0.00   25.45
12:35:13 AM  all   47.23    0.00   14.54    0.04    0.00    0.66    0.00    0.00    0.00   37.52
12:36:13 AM  all   46.60    0.00   14.28    0.03    0.00    0.66    0.00    0.00    0.00   38.43
Average:     all   50.49    0.00   17.42    0.04    0.00    0.53    0.00    0.00    0.00   31.52
