Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

03:41:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:42:34 AM  all   16.45    0.00   12.84    0.05    0.00    0.44    0.00    0.00    0.00   70.23
03:43:34 AM  all   51.06    0.00   14.49    0.08    0.00    0.59    0.00    0.00    0.00   33.78
03:44:34 AM  all   56.87    0.00   20.82    0.05    0.00    0.50    0.00    0.00    0.00   21.77
03:45:34 AM  all   60.32    0.00   20.72    0.03    0.00    0.49    0.00    0.00    0.00   18.44
03:46:34 AM  all   55.11    0.00   17.06    0.03    0.00    0.57    0.00    0.00    0.00   27.23
03:47:34 AM  all   48.20    0.00   15.30    0.05    0.00    0.69    0.00    0.00    0.00   35.77
03:48:34 AM  all   49.47    0.00   13.21    0.03    0.00    0.60    0.00    0.00    0.00   36.68
03:49:34 AM  all   57.15    0.00   20.67    0.03    0.00    0.46    0.00    0.00    0.00   21.69
03:50:34 AM  all   55.73    0.00   22.51    0.03    0.00    0.50    0.00    0.00    0.00   21.23
03:51:34 AM  all   53.86    0.00   17.94    0.03    0.00    0.57    0.00    0.00    0.00   27.61
03:52:34 AM  all   46.58    0.00   14.01    0.04    0.00    0.66    0.00    0.00    0.00   38.71
03:53:34 AM  all   46.30    0.00   13.70    0.04    0.00    0.64    0.00    0.00    0.00   39.32
Average:     all   49.76    0.00   16.94    0.04    0.00    0.56    0.00    0.00    0.00   32.69
