Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:21:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:22:27 PM  all   13.32    0.00   10.92    0.04    0.00    0.62    0.00    0.00    0.00   75.11
08:23:27 PM  all   32.69    0.00   12.79    0.07    0.00    0.48    0.00    0.00    0.00   53.98
08:24:27 PM  all   33.60    0.00   11.97    0.04    0.00    0.49    0.00    0.00    0.00   53.92
08:25:27 PM  all   33.23    0.00   12.03    0.04    0.00    0.49    0.00    0.00    0.00   54.22
08:26:27 PM  all   33.97    0.00   12.79    0.03    0.00    0.55    0.00    0.00    0.00   52.66
08:27:27 PM  all   27.26    0.00   12.32    0.03    0.00    0.58    0.00    0.00    0.00   59.81
08:28:27 PM  all   30.70    0.00   11.37    0.02    0.00    0.52    0.00    0.00    0.00   57.39
08:29:27 PM  all   31.77    0.00   11.44    0.03    0.00    0.53    0.00    0.00    0.00   56.23
08:30:27 PM  all   30.74    0.00   12.01    0.04    0.00    0.59    0.00    0.00    0.00   56.63
08:31:27 PM  all   34.09    0.00   11.15    0.04    0.00    0.54    0.00    0.00    0.00   54.18
08:32:27 PM  all   27.69    0.00   11.45    0.03    0.00    0.63    0.00    0.00    0.00   60.21
08:33:27 PM  all   25.82    0.00   11.16    0.03    0.00    0.61    0.00    0.00    0.00   62.39
Average:     all   29.56    0.00   11.78    0.04    0.00    0.55    0.00    0.00    0.00   58.07
