Linux 5.4.0-164-generic (node-0.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

03:00:51 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:01:51 AM  all    9.34    0.00    9.57    0.02    0.00    0.83    0.00    0.00    0.00   80.24
03:02:51 AM  all   10.42    0.00    9.94    0.02    0.00    0.80    0.00    0.00    0.00   78.82
03:03:51 AM  all    9.26    0.00    9.53    0.02    0.00    0.87    0.00    0.00    0.00   80.32
03:04:51 AM  all    8.98    0.00    9.41    0.02    0.00    0.87    0.00    0.00    0.00   80.72
03:05:51 AM  all    8.82    0.00    9.31    0.01    0.00    0.88    0.00    0.00    0.00   80.98
03:06:51 AM  all    9.70    0.00    9.69    0.02    0.00    0.87    0.00    0.00    0.00   79.73
03:07:51 AM  all    9.04    0.00    9.47    0.01    0.00    0.86    0.00    0.00    0.00   80.60
03:08:51 AM  all    9.25    0.00    9.61    0.01    0.00    0.86    0.00    0.00    0.00   80.26
03:09:51 AM  all    8.92    0.00    9.51    0.02    0.00    0.87    0.00    0.00    0.00   80.69
03:10:51 AM  all    8.98    0.00    9.50    0.01    0.00    0.88    0.00    0.00    0.00   80.63
03:11:51 AM  all    8.94    0.00    9.44    0.01    0.00    0.90    0.00    0.00    0.00   80.71
03:12:51 AM  all    9.82    0.00    9.58    0.02    0.00    0.84    0.00    0.00    0.00   79.74
Average:     all    9.29    0.00    9.55    0.02    0.00    0.86    0.00    0.00    0.00   80.29
