Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

05:31:27 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:32:27 AM  all   12.79    0.00   11.76    0.03    0.00    0.61    0.00    0.00    0.00   74.80
05:33:27 AM  all   32.18    0.00   13.26    0.06    0.00    0.50    0.00    0.00    0.00   53.99
05:34:27 AM  all   32.90    0.00   12.63    0.03    0.00    0.52    0.00    0.00    0.00   53.91
05:35:27 AM  all   32.27    0.00   12.65    0.03    0.00    0.53    0.00    0.00    0.00   54.52
05:36:27 AM  all   33.54    0.00   13.50    0.03    0.00    0.58    0.00    0.00    0.00   52.36
05:37:27 AM  all   26.69    0.00   12.85    0.03    0.00    0.61    0.00    0.00    0.00   59.82
05:38:27 AM  all   30.22    0.00   11.96    0.03    0.00    0.54    0.00    0.00    0.00   57.25
05:39:27 AM  all   31.13    0.00   12.12    0.03    0.00    0.53    0.00    0.00    0.00   56.18
05:40:27 AM  all   30.33    0.00   12.73    0.03    0.00    0.59    0.00    0.00    0.00   56.31
05:41:27 AM  all   33.43    0.00   11.89    0.03    0.00    0.55    0.00    0.00    0.00   54.10
05:42:27 AM  all   27.04    0.00   12.22    0.03    0.00    0.58    0.00    0.00    0.00   60.12
05:43:27 AM  all   25.38    0.00   11.88    0.02    0.00    0.59    0.00    0.00    0.00   62.12
Average:     all   28.98    0.00   12.45    0.03    0.00    0.56    0.00    0.00    0.00   57.97
