Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/11/2023 	_x86_64_	(40 CPU)

07:35:16 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:35:46 AM  all   20.36    0.00    9.09    0.01    0.00    2.47    0.00    0.00    0.00   68.07
07:36:16 AM  all   20.13    0.00    9.13    0.01    0.00    2.39    0.00    0.00    0.00   68.33
07:36:46 AM  all   19.94    0.00    9.09    0.01    0.00    2.49    0.00    0.00    0.00   68.48
07:37:16 AM  all   19.93    0.00    9.04    0.01    0.00    2.46    0.00    0.00    0.00   68.55
07:37:46 AM  all   19.96    0.00    9.16    0.01    0.00    2.50    0.00    0.00    0.00   68.38
07:38:16 AM  all   19.87    0.00    9.16    0.01    0.00    2.44    0.00    0.00    0.00   68.52
07:38:46 AM  all   19.96    0.00    8.99    0.01    0.00    2.48    0.00    0.00    0.00   68.57
07:39:16 AM  all   19.74    0.00    9.13    0.01    0.00    2.46    0.00    0.00    0.00   68.66
07:39:46 AM  all   19.96    0.00    9.08    0.01    0.00    2.41    0.00    0.00    0.00   68.54
07:40:16 AM  all   19.85    0.00    9.05    0.01    0.00    2.52    0.00    0.00    0.00   68.58
07:40:46 AM  all   19.71    0.00    9.00    0.01    0.00    2.50    0.00    0.00    0.00   68.78
07:41:16 AM  all   19.97    0.00    8.97    0.00    0.00    2.52    0.00    0.00    0.00   68.53
07:41:46 AM  all   19.67    0.00    9.10    0.00    0.00    2.45    0.00    0.00    0.00   68.76
07:42:16 AM  all   19.74    0.00    9.00    0.01    0.00    2.48    0.00    0.00    0.00   68.78
07:42:46 AM  all   19.49    0.00    9.16    0.01    0.00    2.44    0.00    0.00    0.00   68.90
07:43:16 AM  all   19.63    0.00    9.13    0.01    0.00    2.46    0.00    0.00    0.00   68.76
07:43:46 AM  all   19.57    0.00    8.93    0.00    0.00    2.48    0.00    0.00    0.00   69.03
07:44:16 AM  all   19.66    0.00    8.95    0.01    0.00    2.48    0.00    0.00    0.00   68.91
07:44:46 AM  all   19.66    0.00    9.00    0.01    0.00    2.47    0.00    0.00    0.00   68.87
07:45:16 AM  all   19.63    0.00    8.96    0.00    0.00    2.45    0.00    0.00    0.00   68.95
07:45:46 AM  all   19.69    0.00    9.08    0.01    0.00    2.47    0.00    0.00    0.00   68.75
07:46:16 AM  all   19.50    0.00    8.89    0.01    0.00    2.49    0.00    0.00    0.00   69.12
07:46:46 AM  all   19.66    0.00    9.01    0.01    0.00    2.54    0.00    0.00    0.00   68.78
07:47:16 AM  all   19.67    0.00    9.00    0.01    0.00    2.48    0.00    0.00    0.00   68.84
Average:     all   19.79    0.00    9.05    0.01    0.00    2.47    0.00    0.00    0.00   68.68
