Linux 5.4.0-164-generic (node-0.llcperf.rperf-pg0.wisc.cloudlab.us) 	11/27/2023 	_x86_64_	(40 CPU)

04:36:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:36:49 PM  all   11.03    0.00   78.60    0.00    0.00    0.75    0.00    0.00    0.00    9.61
04:37:19 PM  all   14.27    0.00   72.61    0.01    0.00    1.03    0.00    0.00    0.00   12.09
04:37:49 PM  all   10.79    0.00   79.00    0.00    0.00    0.75    0.00    0.00    0.00    9.45
04:38:19 PM  all   14.04    0.00   72.46    0.01    0.00    1.05    0.00    0.00    0.00   12.44
04:38:49 PM  all   11.20    0.00   77.79    0.00    0.00    0.78    0.00    0.00    0.00   10.22
04:39:19 PM  all   13.36    0.00   73.54    0.00    0.00    0.99    0.00    0.00    0.00   12.10
04:39:49 PM  all   12.07    0.00   75.76    0.00    0.00    0.84    0.00    0.00    0.00   11.33
04:40:19 PM  all   13.73    0.00   72.28    0.01    0.00    1.00    0.00    0.00    0.00   12.98
04:40:49 PM  all   12.23    0.00   75.49    0.01    0.00    0.86    0.00    0.00    0.00   11.42
04:41:19 PM  all   12.97    0.00   75.03    0.01    0.00    0.96    0.00    0.00    0.00   11.03
04:41:49 PM  all   12.19    0.00   75.48    0.00    0.00    0.89    0.00    0.00    0.00   11.43
04:42:19 PM  all   13.01    0.00   74.36    0.01    0.00    0.93    0.00    0.00    0.00   11.70
04:42:49 PM  all   13.04    0.00   73.62    0.01    0.00    0.91    0.00    0.00    0.00   12.42
04:43:19 PM  all   12.86    0.00   74.15    0.00    0.00    0.91    0.00    0.00    0.00   12.08
04:43:49 PM  all   12.92    0.00   73.83    0.02    0.00    0.88    0.00    0.00    0.00   12.35
04:44:19 PM  all   14.12    0.00   72.17    0.01    0.00    1.02    0.00    0.00    0.00   12.68
04:44:49 PM  all   12.60    0.00   74.22    0.01    0.00    0.95    0.00    0.00    0.00   12.23
04:45:19 PM  all   12.78    0.00   74.98    0.01    0.00    0.89    0.00    0.00    0.00   11.34
04:45:49 PM  all   13.86    0.00   72.80    0.01    0.00    0.99    0.00    0.00    0.00   12.35
04:46:19 PM  all   12.42    0.00   75.62    0.01    0.00    0.85    0.00    0.00    0.00   11.09
04:46:49 PM  all   14.08    0.00   71.48    0.01    0.00    1.03    0.00    0.00    0.00   13.40
04:47:19 PM  all   12.30    0.00   74.93    0.00    0.00    0.92    0.00    0.00    0.00   11.85
04:47:49 PM  all   14.75    0.00   69.08    0.01    0.00    1.04    0.00    0.00    0.00   15.12
04:48:19 PM  all   11.29    0.00   77.45    0.00    0.00    0.79    0.00    0.00    0.00   10.47
Average:     all   12.83    0.00   74.45    0.01    0.00    0.92    0.00    0.00    0.00   11.80
