Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

04:42:37 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:43:37 AM  all   13.85    0.00   11.34    0.04    0.00    0.63    0.00    0.00    0.00   74.14
04:44:37 AM  all   32.98    0.00   12.91    0.06    0.00    0.52    0.00    0.00    0.00   53.52
04:45:37 AM  all   33.77    0.00   12.08    0.04    0.00    0.48    0.00    0.00    0.00   53.62
04:46:37 AM  all   33.28    0.00   12.32    0.03    0.00    0.49    0.00    0.00    0.00   53.88
04:47:37 AM  all   34.29    0.00   13.20    0.03    0.00    0.54    0.00    0.00    0.00   51.94
04:48:37 AM  all   27.77    0.00   12.57    0.03    0.00    0.56    0.00    0.00    0.00   59.07
04:49:37 AM  all   31.17    0.00   11.77    0.03    0.00    0.47    0.00    0.00    0.00   56.55
04:50:37 AM  all   32.23    0.00   11.71    0.04    0.00    0.48    0.00    0.00    0.00   55.53
04:51:37 AM  all   31.21    0.00   12.40    0.03    0.00    0.56    0.00    0.00    0.00   55.80
04:52:37 AM  all   34.20    0.00   11.64    0.04    0.00    0.52    0.00    0.00    0.00   53.60
04:53:37 AM  all   28.21    0.00   11.85    0.03    0.00    0.57    0.00    0.00    0.00   59.34
04:54:37 AM  all   26.54    0.00   11.48    0.03    0.00    0.60    0.00    0.00    0.00   61.36
Average:     all   29.95    0.00   12.11    0.04    0.00    0.54    0.00    0.00    0.00   57.37
