Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

04:59:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:00:07 PM  all   14.42    0.00   11.35    0.04    0.00    0.69    0.00    0.00    0.00   73.50
05:01:07 PM  all   13.58    0.00   10.92    0.02    0.00    0.72    0.00    0.00    0.00   74.77
05:02:07 PM  all   13.14    0.00   10.87    0.02    0.00    0.72    0.00    0.00    0.00   75.26
05:03:07 PM  all   12.48    0.00   11.45    0.02    0.00    0.72    0.00    0.00    0.00   75.33
05:04:07 PM  all   12.01    0.00   11.33    0.01    0.00    0.70    0.00    0.00    0.00   75.94
05:05:07 PM  all   13.56    0.00   11.61    0.03    0.00    0.74    0.00    0.00    0.00   74.06
05:06:07 PM  all   12.35    0.00   11.11    0.02    0.00    0.73    0.00    0.00    0.00   75.80
05:07:07 PM  all   12.77    0.00   11.18    0.02    0.00    0.73    0.00    0.00    0.00   75.29
05:08:07 PM  all   12.06    0.00   11.21    0.01    0.00    0.76    0.00    0.00    0.00   75.95
05:09:07 PM  all   11.65    0.00   11.01    0.01    0.00    0.77    0.00    0.00    0.00   76.55
05:10:07 PM  all   11.78    0.00   10.98    0.02    0.00    0.78    0.00    0.00    0.00   76.44
05:11:07 PM  all   13.32    0.00   11.27    0.02    0.00    0.73    0.00    0.00    0.00   74.65
Average:     all   12.76    0.00   11.19    0.02    0.00    0.73    0.00    0.00    0.00   75.30
