Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:05:37 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:06:37 AM  all   15.40    0.00   13.08    0.02    0.00    0.38    0.00    0.00    0.00   71.12
07:07:37 AM  all   51.72    0.00   15.08    0.07    0.00    0.58    0.00    0.00    0.00   32.55
07:08:37 AM  all   55.50    0.00   20.27    0.05    0.00    0.44    0.00    0.00    0.00   23.74
07:09:37 AM  all   59.91    0.00   21.00    0.02    0.00    0.45    0.00    0.00    0.00   18.63
07:10:37 AM  all   54.03    0.00   18.45    0.03    0.00    0.53    0.00    0.00    0.00   26.95
07:11:37 AM  all   46.89    0.00   15.80    0.02    0.00    0.69    0.00    0.00    0.00   36.59
07:12:37 AM  all   49.67    0.00   14.31    0.02    0.00    0.58    0.00    0.00    0.00   35.43
07:13:37 AM  all   59.48    0.00   20.16    0.04    0.00    0.42    0.00    0.00    0.00   19.90
07:14:37 AM  all   56.25    0.00   22.79    0.02    0.00    0.41    0.00    0.00    0.00   20.52
07:15:37 AM  all   54.74    0.00   17.96    0.03    0.00    0.54    0.00    0.00    0.00   26.73
07:16:37 AM  all   44.36    0.00   15.05    0.02    0.00    0.66    0.00    0.00    0.00   39.91
07:17:37 AM  all   45.86    0.00   14.79    0.03    0.00    0.63    0.00    0.00    0.00   38.69
Average:     all   49.48    0.00   17.40    0.03    0.00    0.53    0.00    0.00    0.00   32.56
