Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

06:58:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:59:04 PM  all    9.19    0.00    8.33    0.02    0.00    0.87    0.00    0.00    0.00   81.59
07:00:04 PM  all   10.40    0.00    8.60    0.02    0.00    0.88    0.00    0.00    0.00   80.11
07:01:04 PM  all   10.39    0.00    8.51    0.02    0.00    0.90    0.00    0.00    0.00   80.19
07:02:04 PM  all    9.06    0.00    8.26    0.02    0.00    0.90    0.00    0.00    0.00   81.77
07:03:04 PM  all    8.77    0.00    8.19    0.01    0.00    0.90    0.00    0.00    0.00   82.12
07:04:04 PM  all   10.58    0.00    8.67    0.02    0.00    0.90    0.00    0.00    0.00   79.83
07:05:04 PM  all    9.11    0.00    8.35    0.02    0.00    0.90    0.00    0.00    0.00   81.63
07:06:04 PM  all   10.11    0.00    8.65    0.03    0.00    0.86    0.00    0.00    0.00   80.36
07:07:04 PM  all    9.03    0.00    8.44    0.01    0.00    0.89    0.00    0.00    0.00   81.62
07:08:04 PM  all    8.78    0.00    8.29    0.02    0.00    0.92    0.00    0.00    0.00   81.99
07:09:04 PM  all    8.81    0.00    8.33    0.01    0.00    0.89    0.00    0.00    0.00   81.96
07:10:04 PM  all   10.81    0.00    8.72    0.02    0.00    0.91    0.00    0.00    0.00   79.53
Average:     all    9.59    0.00    8.44    0.02    0.00    0.89    0.00    0.00    0.00   81.06
