Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

10:36:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:37:50 AM  all   24.53    0.00   16.42    0.04    0.00    0.27    0.00    0.00    0.00   58.74
10:38:50 AM  all   53.47    0.00   15.96    0.07    0.00    0.50    0.00    0.00    0.00   30.00
10:39:50 AM  all   56.18    0.00   19.70    0.04    0.00    0.54    0.00    0.00    0.00   23.54
10:40:50 AM  all   60.11    0.00   20.47    0.03    0.00    0.58    0.00    0.00    0.00   18.80
10:41:50 AM  all   56.37    0.00   19.02    0.02    0.00    0.57    0.00    0.00    0.00   24.01
10:42:50 AM  all   48.37    0.00   17.54    0.04    0.00    0.63    0.00    0.00    0.00   33.42
10:43:50 AM  all   53.43    0.00   15.98    0.02    0.00    0.62    0.00    0.00    0.00   29.95
10:44:50 AM  all   58.67    0.00   21.60    0.03    0.00    0.46    0.00    0.00    0.00   19.24
10:45:50 AM  all   57.50    0.00   23.27    0.03    0.00    0.46    0.00    0.00    0.00   18.75
10:46:50 AM  all   56.28    0.00   19.81    0.03    0.00    0.49    0.00    0.00    0.00   23.39
10:47:50 AM  all   50.99    0.00   17.00    0.04    0.00    0.60    0.00    0.00    0.00   31.37
10:48:50 AM  all   49.58    0.00   16.38    0.03    0.00    0.54    0.00    0.00    0.00   33.47
Average:     all   52.14    0.00   18.60    0.03    0.00    0.52    0.00    0.00    0.00   28.70
