Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:57:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:58:26 PM  all   13.82    0.00   11.49    0.04    0.00    0.63    0.00    0.00    0.00   74.01
08:59:26 PM  all   32.73    0.00   13.07    0.05    0.00    0.50    0.00    0.00    0.00   53.65
09:00:26 PM  all   33.76    0.00   12.41    0.04    0.00    0.49    0.00    0.00    0.00   53.31
09:01:26 PM  all   32.87    0.00   12.52    0.04    0.00    0.52    0.00    0.00    0.00   54.04
09:02:26 PM  all   34.30    0.00   13.23    0.03    0.00    0.57    0.00    0.00    0.00   51.88
09:03:26 PM  all   27.64    0.00   12.47    0.03    0.00    0.60    0.00    0.00    0.00   59.25
09:04:26 PM  all   31.30    0.00   11.81    0.03    0.00    0.51    0.00    0.00    0.00   56.35
09:05:26 PM  all   32.20    0.00   11.76    0.03    0.00    0.50    0.00    0.00    0.00   55.51
09:06:26 PM  all   30.76    0.00   12.36    0.03    0.00    0.59    0.00    0.00    0.00   56.27
09:07:26 PM  all   34.31    0.00   11.59    0.03    0.00    0.52    0.00    0.00    0.00   53.55
09:08:26 PM  all   27.95    0.00   11.82    0.03    0.00    0.59    0.00    0.00    0.00   59.61
09:09:26 PM  all   26.47    0.00   11.63    0.03    0.00    0.61    0.00    0.00    0.00   61.25
Average:     all   29.84    0.00   12.18    0.03    0.00    0.55    0.00    0.00    0.00   57.40
