Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

06:35:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:36:33 AM  all   16.13    0.00   13.19    0.04    0.00    0.50    0.00    0.00    0.00   70.14
06:37:33 AM  all   51.25    0.00   15.49    0.08    0.00    0.52    0.00    0.00    0.00   32.66
06:38:33 AM  all   56.82    0.00   21.07    0.04    0.00    0.41    0.00    0.00    0.00   21.67
06:39:33 AM  all   60.17    0.00   22.03    0.03    0.00    0.43    0.00    0.00    0.00   17.35
06:40:33 AM  all   53.82    0.00   19.37    0.02    0.00    0.51    0.00    0.00    0.00   26.27
06:41:33 AM  all   45.40    0.00   16.15    0.03    0.00    0.70    0.00    0.00    0.00   37.72
06:42:33 AM  all   48.30    0.00   14.54    0.03    0.00    0.61    0.00    0.00    0.00   36.53
06:43:33 AM  all   58.84    0.00   20.00    0.03    0.00    0.48    0.00    0.00    0.00   20.65
06:44:33 AM  all   56.09    0.00   23.73    0.03    0.00    0.42    0.00    0.00    0.00   19.74
06:45:33 AM  all   55.23    0.00   19.13    0.03    0.00    0.52    0.00    0.00    0.00   25.10
06:46:33 AM  all   42.33    0.00   14.85    0.03    0.00    0.60    0.00    0.00    0.00   42.20
06:47:33 AM  all   45.81    0.00   14.80    0.03    0.00    0.64    0.00    0.00    0.00   38.73
Average:     all   49.18    0.00   17.87    0.03    0.00    0.53    0.00    0.00    0.00   32.39
