Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

09:12:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:13:55 PM  all   13.49    0.00   11.36    0.04    0.00    0.64    0.00    0.00    0.00   74.47
09:14:55 PM  all   33.10    0.00   13.03    0.06    0.00    0.51    0.00    0.00    0.00   53.30
09:15:55 PM  all   33.33    0.00   12.40    0.03    0.00    0.54    0.00    0.00    0.00   53.70
09:16:55 PM  all   33.27    0.00   12.55    0.03    0.00    0.51    0.00    0.00    0.00   53.64
09:17:55 PM  all   33.83    0.00   13.05    0.03    0.00    0.58    0.00    0.00    0.00   52.53
09:18:55 PM  all   27.57    0.00   12.65    0.03    0.00    0.60    0.00    0.00    0.00   59.15
09:19:55 PM  all   30.96    0.00   11.82    0.03    0.00    0.55    0.00    0.00    0.00   56.64
09:20:55 PM  all   31.91    0.00   11.77    0.03    0.00    0.51    0.00    0.00    0.00   55.78
09:21:55 PM  all   30.81    0.00   12.55    0.03    0.00    0.61    0.00    0.00    0.00   56.01
09:22:55 PM  all   34.32    0.00   11.49    0.04    0.00    0.56    0.00    0.00    0.00   53.59
09:23:55 PM  all   27.92    0.00   11.72    0.03    0.00    0.59    0.00    0.00    0.00   59.75
09:24:55 PM  all   26.22    0.00   11.42    0.03    0.00    0.62    0.00    0.00    0.00   61.72
Average:     all   29.72    0.00   12.15    0.03    0.00    0.57    0.00    0.00    0.00   57.53
