Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:41:41 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:42:41 PM  all   13.28    0.00   11.45    0.03    0.00    0.59    0.00    0.00    0.00   74.64
08:43:41 PM  all   33.18    0.00   13.27    0.08    0.00    0.47    0.00    0.00    0.00   53.01
08:44:41 PM  all   34.04    0.00   12.62    0.04    0.00    0.47    0.00    0.00    0.00   52.83
08:45:41 PM  all   32.80    0.00   12.63    0.03    0.00    0.49    0.00    0.00    0.00   54.05
08:46:41 PM  all   34.00    0.00   13.15    0.03    0.00    0.56    0.00    0.00    0.00   52.25
08:47:41 PM  all   27.15    0.00   12.57    0.03    0.00    0.62    0.00    0.00    0.00   59.64
08:48:41 PM  all   31.26    0.00   11.76    0.03    0.00    0.48    0.00    0.00    0.00   56.47
08:49:41 PM  all   31.83    0.00   11.66    0.03    0.00    0.49    0.00    0.00    0.00   55.98
08:50:41 PM  all   30.49    0.00   12.60    0.03    0.00    0.59    0.00    0.00    0.00   56.28
08:51:41 PM  all   33.95    0.00   11.42    0.04    0.00    0.53    0.00    0.00    0.00   54.06
08:52:41 PM  all   27.60    0.00   11.79    0.04    0.00    0.62    0.00    0.00    0.00   59.96
08:53:41 PM  all   26.04    0.00   11.52    0.02    0.00    0.62    0.00    0.00    0.00   61.79
Average:     all   29.63    0.00   12.20    0.04    0.00    0.55    0.00    0.00    0.00   57.59
