Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:25:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:26:25 PM  all   18.84    0.00   13.57    0.04    0.00    0.33    0.00    0.00    0.00   67.22
08:27:25 PM  all   37.40    0.00   14.29    0.06    0.00    0.40    0.00    0.00    0.00   47.86
08:28:25 PM  all   38.84    0.00   13.94    0.06    0.00    0.45    0.00    0.00    0.00   46.72
08:29:25 PM  all   35.53    0.00   13.70    0.04    0.00    0.47    0.00    0.00    0.00   50.26
08:30:25 PM  all   36.88    0.00   13.88    0.04    0.00    0.50    0.00    0.00    0.00   48.69
08:31:25 PM  all   29.67    0.00   12.88    0.02    0.00    0.54    0.00    0.00    0.00   56.89
08:32:25 PM  all   33.43    0.00   12.41    0.02    0.00    0.47    0.00    0.00    0.00   53.67
08:33:25 PM  all   34.21    0.00   12.34    0.03    0.00    0.49    0.00    0.00    0.00   52.93
08:34:25 PM  all   33.25    0.00   12.97    0.03    0.00    0.52    0.00    0.00    0.00   53.22
08:35:25 PM  all   35.92    0.00   12.08    0.03    0.00    0.51    0.00    0.00    0.00   51.45
08:36:25 PM  all   30.15    0.00   12.27    0.03    0.00    0.57    0.00    0.00    0.00   56.98
08:37:25 PM  all   28.53    0.00   12.13    0.03    0.00    0.57    0.00    0.00    0.00   58.75
Average:     all   32.72    0.00   13.04    0.04    0.00    0.48    0.00    0.00    0.00   53.73
