Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

09:49:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:50:48 AM  all   20.32    0.00   12.46    0.07    0.00    0.40    0.00    0.00    0.00   66.74
09:51:48 AM  all   55.82    0.00   14.76    0.09    0.00    0.55    0.00    0.00    0.00   28.79
09:52:48 AM  all   59.00    0.00   19.88    0.05    0.00    0.46    0.00    0.00    0.00   20.62
09:53:48 AM  all   63.65    0.00   19.23    0.04    0.00    0.45    0.00    0.00    0.00   16.62
09:54:48 AM  all   57.96    0.00   17.08    0.04    0.00    0.54    0.00    0.00    0.00   24.38
09:55:48 AM  all   50.70    0.00   15.11    0.06    0.00    0.70    0.00    0.00    0.00   33.43
09:56:48 AM  all   52.73    0.00   13.25    0.04    0.00    0.61    0.00    0.00    0.00   33.37
09:57:48 AM  all   59.65    0.00   18.45    0.05    0.00    0.55    0.00    0.00    0.00   21.30
09:58:48 AM  all   57.94    0.00   21.93    0.04    0.00    0.48    0.00    0.00    0.00   19.62
09:59:48 AM  all   57.91    0.00   18.08    0.05    0.00    0.54    0.00    0.00    0.00   23.43
10:00:48 AM  all   50.80    0.00   14.02    0.06    0.00    0.65    0.00    0.00    0.00   34.48
10:01:48 AM  all   50.04    0.00   13.30    0.05    0.00    0.60    0.00    0.00    0.00   36.01
Average:     all   53.04    0.00   16.47    0.05    0.00    0.54    0.00    0.00    0.00   29.89
