Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

07:06:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:07:30 AM  all   16.00    0.00   12.21    0.05    0.00    0.50    0.00    0.00    0.00   71.23
07:08:30 AM  all   49.68    0.00   14.17    0.06    0.00    0.57    0.00    0.00    0.00   35.51
07:09:30 AM  all   56.69    0.00   20.80    0.03    0.00    0.48    0.00    0.00    0.00   21.99
07:10:30 AM  all   60.09    0.00   21.00    0.03    0.00    0.47    0.00    0.00    0.00   18.41
07:11:30 AM  all   54.51    0.00   17.89    0.03    0.00    0.58    0.00    0.00    0.00   26.99
07:12:30 AM  all   43.81    0.00   14.36    0.03    0.00    0.69    0.00    0.00    0.00   41.11
07:13:30 AM  all   50.47    0.00   13.44    0.03    0.00    0.65    0.00    0.00    0.00   35.42
07:14:30 AM  all   58.23    0.00   19.43    0.03    0.00    0.47    0.00    0.00    0.00   21.83
07:15:30 AM  all   57.29    0.00   22.02    0.03    0.00    0.46    0.00    0.00    0.00   20.19
07:16:30 AM  all   53.40    0.00   17.10    0.04    0.00    0.53    0.00    0.00    0.00   28.93
07:17:30 AM  all   46.13    0.00   14.36    0.04    0.00    0.65    0.00    0.00    0.00   38.83
07:18:30 AM  all   45.88    0.00   13.50    0.03    0.00    0.63    0.00    0.00    0.00   39.96
Average:     all   49.35    0.00   16.69    0.04    0.00    0.56    0.00    0.00    0.00   33.36
