Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

05:44:32 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:45:32 AM  all   16.75    0.00   11.28    0.03    0.00    0.52    0.00    0.00    0.00   71.43
05:46:32 AM  all   36.77    0.00   13.32    0.07    0.00    0.41    0.00    0.00    0.00   49.43
05:47:32 AM  all   36.96    0.00   12.63    0.03    0.00    0.41    0.00    0.00    0.00   49.97
05:48:32 AM  all   36.48    0.00   12.44    0.03    0.00    0.47    0.00    0.00    0.00   50.58
05:49:32 AM  all   37.17    0.00   13.11    0.03    0.00    0.52    0.00    0.00    0.00   49.17
05:50:32 AM  all   30.86    0.00   12.61    0.03    0.00    0.52    0.00    0.00    0.00   55.98
05:51:32 AM  all   34.18    0.00   11.86    0.02    0.00    0.48    0.00    0.00    0.00   53.46
05:52:32 AM  all   34.98    0.00   11.85    0.03    0.00    0.51    0.00    0.00    0.00   52.64
05:53:32 AM  all   34.01    0.00   12.41    0.03    0.00    0.56    0.00    0.00    0.00   52.98
05:54:32 AM  all   37.01    0.00   11.84    0.03    0.00    0.50    0.00    0.00    0.00   50.61
05:55:32 AM  all   31.18    0.00   11.86    0.03    0.00    0.58    0.00    0.00    0.00   56.35
05:56:32 AM  all   29.18    0.00   11.63    0.03    0.00    0.59    0.00    0.00    0.00   58.57
Average:     all   32.95    0.00   12.23    0.03    0.00    0.51    0.00    0.00    0.00   54.27
