Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

07:44:32 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:45:32 PM  all   17.42    0.00   12.78    0.04    0.00    0.31    0.00    0.00    0.00   69.45
07:46:32 PM  all   36.39    0.00   13.56    0.06    0.00    0.42    0.00    0.00    0.00   49.58
07:47:32 PM  all   37.60    0.00   13.24    0.04    0.00    0.41    0.00    0.00    0.00   48.71
07:48:32 PM  all   35.18    0.00   13.18    0.04    0.00    0.45    0.00    0.00    0.00   51.16
07:49:32 PM  all   36.61    0.00   13.81    0.04    0.00    0.54    0.00    0.00    0.00   48.99
07:50:32 PM  all   29.30    0.00   12.71    0.03    0.00    0.54    0.00    0.00    0.00   57.42
07:51:32 PM  all   33.03    0.00   12.05    0.03    0.00    0.47    0.00    0.00    0.00   54.42
07:52:32 PM  all   33.68    0.00   12.08    0.03    0.00    0.46    0.00    0.00    0.00   53.75
07:53:32 PM  all   33.18    0.00   12.79    0.03    0.00    0.53    0.00    0.00    0.00   53.47
07:54:32 PM  all   35.88    0.00   11.88    0.03    0.00    0.52    0.00    0.00    0.00   51.67
07:55:32 PM  all   30.19    0.00   12.18    0.04    0.00    0.55    0.00    0.00    0.00   57.04
07:56:32 PM  all   28.44    0.00   11.96    0.03    0.00    0.58    0.00    0.00    0.00   59.00
Average:     all   32.24    0.00   12.68    0.04    0.00    0.48    0.00    0.00    0.00   54.56
