Linux 5.4.0-164-generic (node-5.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

09:29:19 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:30:19 AM  all   16.76    0.00   12.98    0.06    0.00    0.40    0.00    0.00    0.00   69.80
09:31:19 AM  all   52.97    0.00   15.38    0.07    0.00    0.59    0.00    0.00    0.00   30.98
09:32:19 AM  all   55.04    0.00   20.17    0.04    0.00    0.52    0.00    0.00    0.00   24.23
09:33:19 AM  all   60.01    0.00   19.73    0.04    0.00    0.51    0.00    0.00    0.00   19.71
09:34:19 AM  all   54.26    0.00   17.89    0.03    0.00    0.54    0.00    0.00    0.00   27.28
09:35:19 AM  all   48.63    0.00   15.77    0.05    0.00    0.68    0.00    0.00    0.00   34.87
09:36:19 AM  all   49.49    0.00   13.72    0.02    0.00    0.63    0.00    0.00    0.00   36.14
09:37:19 AM  all   57.17    0.00   20.21    0.04    0.00    0.45    0.00    0.00    0.00   22.12
09:38:19 AM  all   56.00    0.00   22.33    0.03    0.00    0.47    0.00    0.00    0.00   21.17
09:39:19 AM  all   53.68    0.00   18.53    0.04    0.00    0.49    0.00    0.00    0.00   27.27
09:40:19 AM  all   48.28    0.00   14.76    0.05    0.00    0.65    0.00    0.00    0.00   36.26
09:41:19 AM  all   46.18    0.00   14.00    0.04    0.00    0.62    0.00    0.00    0.00   39.16
Average:     all   49.87    0.00   17.13    0.04    0.00    0.55    0.00    0.00    0.00   32.41
