Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

06:34:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:35:04 AM  all    3.65    0.00    1.56    0.00    0.00    0.43    0.00    0.00    0.00   94.36
06:35:34 AM  all    3.49    0.00    1.54    0.00    0.00    0.41    0.00    0.00    0.00   94.56
06:36:04 AM  all    3.71    0.00    1.58    0.01    0.00    0.41    0.00    0.00    0.00   94.30
06:36:34 AM  all    3.64    0.00    1.55    0.00    0.00    0.41    0.00    0.00    0.00   94.40
06:37:04 AM  all    3.63    0.00    1.55    0.01    0.00    0.42    0.00    0.00    0.00   94.39
06:37:34 AM  all    3.55    0.00    1.49    0.00    0.00    0.44    0.00    0.00    0.00   94.51
06:38:04 AM  all    3.58    0.00    1.56    0.00    0.00    0.42    0.00    0.00    0.00   94.43
06:38:34 AM  all    3.63    0.00    1.51    0.01    0.00    0.40    0.00    0.00    0.00   94.46
06:39:04 AM  all    3.56    0.00    1.49    0.00    0.00    0.42    0.00    0.00    0.00   94.52
06:39:34 AM  all    3.53    0.00    1.51    0.00    0.00    0.41    0.00    0.00    0.00   94.55
06:40:04 AM  all    3.58    0.00    1.55    0.00    0.00    0.42    0.00    0.00    0.00   94.45
06:40:34 AM  all    3.59    0.00    1.52    0.00    0.00    0.41    0.00    0.00    0.00   94.48
06:41:04 AM  all    3.78    0.00    1.55    0.00    0.00    0.42    0.00    0.00    0.00   94.26
06:41:34 AM  all    3.62    0.00    1.55    0.00    0.00    0.41    0.00    0.00    0.00   94.41
06:42:04 AM  all    3.53    0.00    1.50    0.00    0.00    0.40    0.00    0.00    0.00   94.57
06:42:34 AM  all    3.55    0.00    1.49    0.00    0.00    0.40    0.00    0.00    0.00   94.56
06:43:04 AM  all    3.54    0.00    1.52    0.01    0.00    0.41    0.00    0.00    0.00   94.52
06:43:34 AM  all    3.84    0.00    1.65    0.00    0.00    0.42    0.00    0.00    0.00   94.09
06:44:04 AM  all    3.49    0.00    1.51    0.00    0.00    0.42    0.00    0.00    0.00   94.58
06:44:34 AM  all    3.44    0.00    1.51    0.00    0.00    0.43    0.00    0.00    0.00   94.61
06:45:04 AM  all    3.51    0.00    1.45    0.00    0.00    0.42    0.00    0.00    0.00   94.61
06:45:34 AM  all    3.56    0.00    1.51    0.01    0.00    0.42    0.00    0.00    0.00   94.51
06:46:04 AM  all    3.57    0.00    1.52    0.00    0.00    0.41    0.00    0.00    0.00   94.50
06:46:34 AM  all    3.50    0.00    1.48    0.01    0.00    0.40    0.00    0.00    0.00   94.61
Average:     all    3.59    0.00    1.53    0.00    0.00    0.41    0.00    0.00    0.00   94.47
