Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

09:53:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:54:10 AM  all   17.11    0.00   14.16    0.03    0.00    0.31    0.00    0.00    0.00   68.38
09:55:10 AM  all   53.38    0.00   15.45    0.06    0.00    0.57    0.00    0.00    0.00   30.54
09:56:10 AM  all   56.88    0.00   20.10    0.04    0.00    0.55    0.00    0.00    0.00   22.43
09:57:10 AM  all   60.01    0.00   20.37    0.04    0.00    0.49    0.00    0.00    0.00   19.10
09:58:10 AM  all   55.02    0.00   18.37    0.03    0.00    0.52    0.00    0.00    0.00   26.06
09:59:10 AM  all   48.56    0.00   16.05    0.04    0.00    0.67    0.00    0.00    0.00   34.68
10:00:10 AM  all   49.74    0.00   14.59    0.03    0.00    0.55    0.00    0.00    0.00   35.09
10:01:10 AM  all   57.84    0.00   21.21    0.03    0.00    0.44    0.00    0.00    0.00   20.49
10:02:10 AM  all   57.34    0.00   23.24    0.03    0.00    0.45    0.00    0.00    0.00   18.95
10:03:10 AM  all   54.28    0.00   18.57    0.04    0.00    0.49    0.00    0.00    0.00   26.63
10:04:10 AM  all   49.88    0.00   15.76    0.04    0.00    0.61    0.00    0.00    0.00   33.70
10:05:10 AM  all   48.09    0.00   14.83    0.04    0.00    0.59    0.00    0.00    0.00   36.45
Average:     all   50.68    0.00   17.73    0.04    0.00    0.52    0.00    0.00    0.00   31.03
