Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

10:45:11 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:45:41 PM  all    9.05    0.00   74.01    0.01    0.00    0.56    0.00    0.00    0.00   16.37
10:46:11 PM  all    9.98    0.00   70.36    0.00    0.00    0.64    0.00    0.00    0.00   19.01
10:46:41 PM  all    8.61    0.00   74.93    0.00    0.00    0.54    0.00    0.00    0.00   15.92
10:47:11 PM  all    9.57    0.00   71.52    0.00    0.00    0.61    0.00    0.00    0.00   18.30
10:47:41 PM  all    8.83    0.00   73.43    0.00    0.00    0.58    0.00    0.00    0.00   17.16
10:48:11 PM  all    9.21    0.00   72.88    0.00    0.00    0.60    0.00    0.00    0.00   17.31
10:48:41 PM  all    9.37    0.00   71.96    0.01    0.00    0.58    0.00    0.00    0.00   18.09
10:49:11 PM  all    8.70    0.00   74.47    0.00    0.00    0.55    0.00    0.00    0.00   16.28
10:49:41 PM  all    9.59    0.00   70.85    0.00    0.00    0.61    0.00    0.00    0.00   18.95
10:50:11 PM  all    8.67    0.00   74.69    0.00    0.00    0.56    0.00    0.00    0.00   16.08
10:50:41 PM  all    9.57    0.00   70.60    0.01    0.00    0.62    0.00    0.00    0.00   19.20
10:51:11 PM  all    8.11    0.00   77.12    0.00    0.00    0.50    0.00    0.00    0.00   14.28
10:51:41 PM  all   10.02    0.00   68.99    0.01    0.00    0.66    0.00    0.00    0.00   20.33
10:52:11 PM  all    8.49    0.00   74.33    0.00    0.00    0.54    0.00    0.00    0.00   16.64
10:52:41 PM  all    9.99    0.00   69.30    0.00    0.00    0.62    0.00    0.00    0.00   20.09
10:53:11 PM  all    8.35    0.00   74.98    0.00    0.00    0.54    0.00    0.00    0.00   16.12
10:53:41 PM  all    9.99    0.00   68.63    0.02    0.00    0.64    0.00    0.00    0.00   20.73
10:54:11 PM  all    8.71    0.00   74.50    0.00    0.00    0.54    0.00    0.00    0.00   16.25
10:54:41 PM  all   10.50    0.00   67.81    0.00    0.00    0.69    0.00    0.00    0.00   21.00
10:55:11 PM  all    7.59    0.00   78.75    0.00    0.00    0.45    0.00    0.00    0.00   13.21
10:55:41 PM  all   10.69    0.00   64.98    0.00    0.00    0.74    0.00    0.00    0.00   23.60
10:56:11 PM  all    7.79    0.00   79.08    0.00    0.00    0.47    0.00    0.00    0.00   12.65
10:56:41 PM  all   10.69    0.00   63.39    0.01    0.00    0.71    0.00    0.00    0.00   25.20
10:57:11 PM  all    7.40    0.00   79.76    0.00    0.00    0.43    0.00    0.00    0.00   12.41
Average:     all    9.14    0.00   72.56    0.00    0.00    0.58    0.00    0.00    0.00   17.71
