Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

01:57:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:58:34 AM  all   13.32    0.00    9.18    0.03    0.00    0.95    0.00    0.00    0.00   76.52
01:59:34 AM  all   13.87    0.00    9.08    0.03    0.00    0.88    0.00    0.00    0.00   76.14
02:00:34 AM  all   12.95    0.00    8.93    0.04    0.00    0.92    0.00    0.00    0.00   77.17
02:01:34 AM  all   12.63    0.00    8.92    0.03    0.00    0.95    0.00    0.00    0.00   77.47
02:02:34 AM  all   12.80    0.00    8.90    0.03    0.00    0.93    0.00    0.00    0.00   77.34
02:03:34 AM  all   13.44    0.00    9.13    0.03    0.00    0.91    0.00    0.00    0.00   76.49
02:04:34 AM  all   12.94    0.00    8.97    0.02    0.00    0.97    0.00    0.00    0.00   77.09
02:05:34 AM  all   13.79    0.00    9.23    0.03    0.00    0.91    0.00    0.00    0.00   76.04
02:06:34 AM  all   13.01    0.00    9.15    0.03    0.00    0.94    0.00    0.00    0.00   76.87
02:07:34 AM  all   12.67    0.00    8.98    0.03    0.00    0.90    0.00    0.00    0.00   77.43
02:08:34 AM  all   12.73    0.00    8.95    0.03    0.00    0.92    0.00    0.00    0.00   77.38
02:09:34 AM  all   13.64    0.00    9.14    0.03    0.00    0.89    0.00    0.00    0.00   76.29
Average:     all   13.15    0.00    9.05    0.03    0.00    0.92    0.00    0.00    0.00   76.85
