Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

10:58:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:59:30 PM  all   15.11    0.00   10.98    0.06    0.00    0.53    0.00    0.00    0.00   73.33
11:00:30 PM  all   48.56    0.00   13.02    0.07    0.00    0.60    0.00    0.00    0.00   37.75
11:01:30 PM  all   58.61    0.00   20.29    0.04    0.00    0.48    0.00    0.00    0.00   20.58
11:02:30 PM  all   58.93    0.00   21.20    0.02    0.00    0.42    0.00    0.00    0.00   19.43
11:03:30 PM  all   54.33    0.00   17.50    0.02    0.00    0.56    0.00    0.00    0.00   27.59
11:04:30 PM  all   45.18    0.00   13.80    0.04    0.00    0.73    0.00    0.00    0.00   40.24
11:05:30 PM  all   49.05    0.00   12.33    0.03    0.00    0.64    0.00    0.00    0.00   37.96
11:06:30 PM  all   58.11    0.00   19.13    0.03    0.00    0.47    0.00    0.00    0.00   22.26
11:07:30 PM  all   56.47    0.00   22.78    0.02    0.00    0.47    0.00    0.00    0.00   20.25
11:08:30 PM  all   55.80    0.00   17.28    0.03    0.00    0.61    0.00    0.00    0.00   26.27
11:09:30 PM  all   42.36    0.00   12.67    0.03    0.00    0.66    0.00    0.00    0.00   44.27
11:10:30 PM  all   47.42    0.00   12.89    0.03    0.00    0.70    0.00    0.00    0.00   38.96
Average:     all   49.15    0.00   16.16    0.04    0.00    0.57    0.00    0.00    0.00   34.08
