Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

06:05:03 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:06:03 PM  all    9.32    0.00    9.36    0.02    0.00    0.85    0.00    0.00    0.00   80.46
06:07:03 PM  all   10.22    0.00    9.57    0.02    0.00    0.86    0.00    0.00    0.00   79.32
06:08:03 PM  all    9.12    0.00    9.22    0.02    0.00    0.89    0.00    0.00    0.00   80.75
06:09:03 PM  all    9.07    0.00    9.24    0.02    0.00    0.90    0.00    0.00    0.00   80.77
06:10:03 PM  all    8.85    0.00    9.09    0.02    0.00    0.89    0.00    0.00    0.00   81.16
06:11:03 PM  all    9.77    0.00    9.35    0.02    0.00    0.87    0.00    0.00    0.00   79.99
06:12:03 PM  all    8.87    0.00    9.12    0.02    0.00    0.88    0.00    0.00    0.00   81.12
06:13:03 PM  all    9.23    0.00    9.21    0.02    0.00    0.89    0.00    0.00    0.00   80.65
06:14:03 PM  all    9.03    0.00    9.20    0.02    0.00    0.86    0.00    0.00    0.00   80.88
06:15:03 PM  all    8.78    0.00    9.23    0.02    0.00    0.88    0.00    0.00    0.00   81.10
06:16:03 PM  all    8.91    0.00    9.31    0.01    0.00    0.89    0.00    0.00    0.00   80.88
06:17:03 PM  all    9.83    0.00    9.48    0.02    0.00    0.88    0.00    0.00    0.00   79.79
Average:     all    9.25    0.00    9.28    0.02    0.00    0.88    0.00    0.00    0.00   80.57
