Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

08:00:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:01:01 PM  all   21.77    0.00   13.85    0.03    0.00    0.34    0.00    0.00    0.00   64.00
08:02:01 PM  all   38.82    0.00   14.25    0.06    0.00    0.41    0.00    0.00    0.00   46.47
08:03:01 PM  all   39.76    0.00   13.84    0.03    0.00    0.40    0.00    0.00    0.00   45.98
08:04:01 PM  all   38.91    0.00   15.58    0.03    0.00    0.39    0.00    0.00    0.00   45.09
08:05:01 PM  all   39.42    0.00   16.28    0.03    0.00    0.45    0.00    0.00    0.00   43.82
08:06:01 PM  all   34.23    0.00   16.37    0.03    0.00    0.41    0.00    0.00    0.00   48.96
08:07:01 PM  all   37.08    0.00   15.45    0.02    0.00    0.35    0.00    0.00    0.00   47.10
08:08:01 PM  all   37.70    0.00   15.25    0.03    0.00    0.38    0.00    0.00    0.00   46.65
08:09:01 PM  all   37.17    0.00   15.79    0.03    0.00    0.42    0.00    0.00    0.00   46.60
08:10:01 PM  all   40.09    0.00   15.02    0.03    0.00    0.40    0.00    0.00    0.00   44.46
08:11:01 PM  all   34.51    0.00   15.42    0.03    0.00    0.47    0.00    0.00    0.00   49.57
08:12:01 PM  all   32.84    0.00   15.27    0.02    0.00    0.44    0.00    0.00    0.00   51.43
Average:     all   36.02    0.00   15.20    0.03    0.00    0.40    0.00    0.00    0.00   48.35
