Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

03:16:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:17:25 AM  all   17.02    0.00   12.74    0.04    0.00    0.42    0.00    0.00    0.00   69.77
03:18:25 AM  all   52.73    0.00   15.10    0.09    0.00    0.58    0.00    0.00    0.00   31.50
03:19:25 AM  all   56.25    0.00   20.29    0.04    0.00    0.47    0.00    0.00    0.00   22.96
03:20:25 AM  all   62.12    0.00   20.17    0.03    0.00    0.46    0.00    0.00    0.00   17.23
03:21:25 AM  all   55.11    0.00   17.46    0.03    0.00    0.53    0.00    0.00    0.00   26.86
03:22:25 AM  all   47.93    0.00   15.34    0.05    0.00    0.69    0.00    0.00    0.00   35.98
03:23:25 AM  all   49.18    0.00   13.50    0.03    0.00    0.62    0.00    0.00    0.00   36.68
03:24:25 AM  all   59.40    0.00   20.52    0.03    0.00    0.47    0.00    0.00    0.00   19.58
03:25:25 AM  all   56.30    0.00   22.89    0.03    0.00    0.45    0.00    0.00    0.00   20.32
03:26:25 AM  all   56.31    0.00   18.17    0.03    0.00    0.53    0.00    0.00    0.00   24.97
03:27:25 AM  all   47.55    0.00   14.26    0.04    0.00    0.65    0.00    0.00    0.00   37.50
03:28:25 AM  all   46.55    0.00   13.63    0.03    0.00    0.64    0.00    0.00    0.00   39.15
Average:     all   50.55    0.00   17.01    0.04    0.00    0.54    0.00    0.00    0.00   31.86
