Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

02:13:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:03 AM  all    9.97    0.00    9.22    0.02    0.00    0.84    0.00    0.00    0.00   79.95
02:15:03 AM  all   10.87    0.00    9.38    0.02    0.00    0.87    0.00    0.00    0.00   78.86
02:16:03 AM  all   10.54    0.00    9.32    0.02    0.00    0.82    0.00    0.00    0.00   79.30
02:17:03 AM  all    9.46    0.00    8.99    0.02    0.00    0.89    0.00    0.00    0.00   80.64
02:18:03 AM  all    9.47    0.00    9.03    0.02    0.00    0.83    0.00    0.00    0.00   80.65
02:19:03 AM  all   11.20    0.00    9.32    0.02    0.00    0.84    0.00    0.00    0.00   78.63
02:20:03 AM  all    9.72    0.00    9.21    0.02    0.00    0.83    0.00    0.00    0.00   80.23
02:21:03 AM  all   10.76    0.00    9.29    0.02    0.00    0.92    0.00    0.00    0.00   79.01
02:22:03 AM  all    9.60    0.00    9.11    0.02    0.00    0.85    0.00    0.00    0.00   80.42
02:23:03 AM  all    9.49    0.00    9.05    0.01    0.00    0.87    0.00    0.00    0.00   80.58
02:24:03 AM  all    9.30    0.00    8.97    0.01    0.00    0.86    0.00    0.00    0.00   80.86
02:25:03 AM  all   11.31    0.00    9.43    0.02    0.00    0.81    0.00    0.00    0.00   78.43
Average:     all   10.14    0.00    9.19    0.02    0.00    0.85    0.00    0.00    0.00   79.80
