Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

05:43:24 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:44:24 PM  all   11.00    0.00    8.44    0.03    0.00    0.72    0.00    0.00    0.00   79.81
05:45:24 PM  all   10.56    0.00    7.89    0.02    0.00    0.79    0.00    0.00    0.00   80.74
05:46:24 PM  all    9.88    0.00    7.93    0.02    0.00    0.79    0.00    0.00    0.00   81.38
05:47:24 PM  all    9.04    0.00    7.72    0.02    0.00    0.85    0.00    0.00    0.00   82.36
05:48:24 PM  all    8.70    0.00    7.67    0.01    0.00    0.81    0.00    0.00    0.00   82.81
05:49:24 PM  all   10.41    0.00    8.06    0.03    0.00    0.85    0.00    0.00    0.00   80.66
05:50:24 PM  all    8.79    0.00    7.50    0.02    0.00    0.84    0.00    0.00    0.00   82.85
05:51:24 PM  all    9.48    0.00    7.70    0.02    0.00    0.84    0.00    0.00    0.00   81.96
05:52:24 PM  all    8.91    0.00    7.62    0.02    0.00    0.88    0.00    0.00    0.00   82.58
05:53:24 PM  all    8.50    0.00    7.53    0.02    0.00    0.84    0.00    0.00    0.00   83.11
05:54:24 PM  all    8.40    0.00    7.57    0.01    0.00    0.84    0.00    0.00    0.00   83.19
05:55:24 PM  all   10.59    0.00    7.96    0.03    0.00    0.81    0.00    0.00    0.00   80.62
Average:     all    9.52    0.00    7.80    0.02    0.00    0.82    0.00    0.00    0.00   81.84
