Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

07:44:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:45:40 PM  all    9.72    0.00    9.17    0.02    0.00    0.85    0.00    0.00    0.00   80.24
07:46:40 PM  all   10.71    0.00    9.39    0.02    0.00    0.81    0.00    0.00    0.00   79.07
07:47:40 PM  all    9.62    0.00    9.11    0.02    0.00    0.89    0.00    0.00    0.00   80.36
07:48:40 PM  all    9.40    0.00    9.18    0.02    0.00    0.86    0.00    0.00    0.00   80.54
07:49:40 PM  all    9.09    0.00    9.05    0.02    0.00    0.86    0.00    0.00    0.00   80.99
07:50:40 PM  all   10.23    0.00    9.37    0.02    0.00    0.89    0.00    0.00    0.00   79.48
07:51:40 PM  all    9.36    0.00    9.17    0.02    0.00    0.83    0.00    0.00    0.00   80.63
07:52:40 PM  all    9.74    0.00    9.33    0.02    0.00    0.84    0.00    0.00    0.00   80.07
07:53:40 PM  all    9.38    0.00    9.23    0.01    0.00    0.86    0.00    0.00    0.00   80.52
07:54:40 PM  all    9.21    0.00    9.26    0.01    0.00    0.85    0.00    0.00    0.00   80.67
07:55:40 PM  all    9.19    0.00    9.25    0.02    0.00    0.85    0.00    0.00    0.00   80.69
07:56:40 PM  all   10.26    0.00    9.38    0.02    0.00    0.84    0.00    0.00    0.00   79.50
Average:     all    9.66    0.00    9.24    0.02    0.00    0.85    0.00    0.00    0.00   80.23
