Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/12/2023 	_x86_64_	(40 CPU)

03:47:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
03:47:44 PM  all    7.56    0.00   79.54    0.00    0.00    0.48    0.00    0.00    0.00   12.41
03:48:14 PM  all   10.11    0.00   68.65    0.00    0.00    0.68    0.00    0.00    0.00   20.55
03:48:44 PM  all    7.50    0.00   79.28    0.00    0.00    0.47    0.00    0.00    0.00   12.75
03:49:14 PM  all    9.65    0.00   70.01    0.00    0.00    0.65    0.00    0.00    0.00   19.69
03:49:44 PM  all    7.50    0.00   79.06    0.00    0.00    0.49    0.00    0.00    0.00   12.96
03:50:14 PM  all    9.86    0.00   68.99    0.01    0.00    0.67    0.00    0.00    0.00   20.47
03:50:44 PM  all    7.21    0.00   80.93    0.00    0.00    0.39    0.00    0.00    0.00   11.48
03:51:14 PM  all   10.17    0.00   68.04    0.00    0.00    0.68    0.00    0.00    0.00   21.10
03:51:44 PM  all    7.03    0.00   80.71    0.00    0.00    0.43    0.00    0.00    0.00   11.83
03:52:14 PM  all   10.25    0.00   67.57    0.00    0.00    0.69    0.00    0.00    0.00   21.49
03:52:44 PM  all    7.12    0.00   80.26    0.00    0.00    0.44    0.00    0.00    0.00   12.17
03:53:14 PM  all   10.41    0.00   66.45    0.00    0.00    0.73    0.00    0.00    0.00   22.41
03:53:44 PM  all    7.07    0.00   80.18    0.00    0.00    0.46    0.00    0.00    0.00   12.29
03:54:14 PM  all   11.35    0.00   65.26    0.00    0.00    0.75    0.00    0.00    0.00   22.63
03:54:44 PM  all    7.57    0.00   78.55    0.00    0.00    0.49    0.00    0.00    0.00   13.39
03:55:14 PM  all   10.03    0.00   67.90    0.00    0.00    0.70    0.00    0.00    0.00   21.36
03:55:44 PM  all    8.45    0.00   76.08    0.00    0.00    0.50    0.00    0.00    0.00   14.96
03:56:14 PM  all   10.10    0.00   69.89    0.00    0.00    0.66    0.00    0.00    0.00   19.35
03:56:44 PM  all    7.66    0.00   77.75    0.00    0.00    0.48    0.00    0.00    0.00   14.10
03:57:14 PM  all    9.90    0.00   70.48    0.00    0.00    0.69    0.00    0.00    0.00   18.93
03:57:44 PM  all    7.71    0.00   77.60    0.01    0.00    0.51    0.00    0.00    0.00   14.17
03:58:14 PM  all   10.11    0.00   66.89    0.00    0.00    0.71    0.00    0.00    0.00   22.28
03:58:44 PM  all    8.27    0.00   75.89    0.00    0.00    0.53    0.00    0.00    0.00   15.30
03:59:14 PM  all    9.92    0.00   65.63    0.00    0.00    0.70    0.00    0.00    0.00   23.75
Average:     all    8.85    0.00   73.41    0.00    0.00    0.58    0.00    0.00    0.00   17.15
