Linux 5.4.0-164-generic (node-3.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

11:08:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:09:25 PM  all   15.27    0.00   12.36    0.05    0.00    0.54    0.00    0.00    0.00   71.78
11:10:25 PM  all   49.36    0.00   13.95    0.07    0.00    0.58    0.00    0.00    0.00   36.04
11:11:25 PM  all   56.83    0.00   19.43    0.04    0.00    0.49    0.00    0.00    0.00   23.21
11:12:25 PM  all   57.17    0.00   20.77    0.03    0.00    0.44    0.00    0.00    0.00   21.60
11:13:25 PM  all   55.96    0.00   17.80    0.03    0.00    0.58    0.00    0.00    0.00   25.63
11:14:25 PM  all   43.91    0.00   14.69    0.04    0.00    0.67    0.00    0.00    0.00   40.69
11:15:25 PM  all   49.55    0.00   13.33    0.02    0.00    0.64    0.00    0.00    0.00   36.46
11:16:25 PM  all   56.00    0.00   18.71    0.03    0.00    0.47    0.00    0.00    0.00   24.78
11:17:25 PM  all   56.51    0.00   23.22    0.02    0.00    0.44    0.00    0.00    0.00   19.81
11:18:25 PM  all   55.51    0.00   18.12    0.03    0.00    0.55    0.00    0.00    0.00   25.79
11:19:25 PM  all   42.90    0.00   13.80    0.03    0.00    0.63    0.00    0.00    0.00   42.63
11:20:25 PM  all   47.68    0.00   14.00    0.03    0.00    0.66    0.00    0.00    0.00   37.62
Average:     all   48.88    0.00   16.69    0.04    0.00    0.56    0.00    0.00    0.00   33.84
