Linux 5.4.0-164-generic (node-2.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

12:55:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:56:14 AM  all   17.57    0.00   13.54    0.06    0.00    0.41    0.00    0.00    0.00   68.42
12:57:14 AM  all   52.81    0.00   14.66    0.07    0.00    0.58    0.00    0.00    0.00   31.88
12:58:14 AM  all   57.44    0.00   20.22    0.04    0.00    0.51    0.00    0.00    0.00   21.79
12:59:14 AM  all   60.26    0.00   20.29    0.04    0.00    0.47    0.00    0.00    0.00   18.93
01:00:14 AM  all   55.41    0.00   18.01    0.03    0.00    0.50    0.00    0.00    0.00   26.05
01:01:14 AM  all   48.85    0.00   15.63    0.05    0.00    0.67    0.00    0.00    0.00   34.81
01:02:14 AM  all   50.02    0.00   13.43    0.03    0.00    0.60    0.00    0.00    0.00   35.93
01:03:14 AM  all   58.13    0.00   20.15    0.04    0.00    0.50    0.00    0.00    0.00   21.18
01:04:14 AM  all   56.36    0.00   22.99    0.03    0.00    0.49    0.00    0.00    0.00   20.13
01:05:14 AM  all   54.02    0.00   17.55    0.04    0.00    0.53    0.00    0.00    0.00   27.85
01:06:14 AM  all   48.76    0.00   14.76    0.05    0.00    0.65    0.00    0.00    0.00   35.78
01:07:14 AM  all   47.05    0.00   13.69    0.04    0.00    0.62    0.00    0.00    0.00   38.60
Average:     all   50.56    0.00   17.08    0.04    0.00    0.54    0.00    0.00    0.00   31.78
