Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/28/2024 	_x86_64_	(40 CPU)

10:58:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:59:01 PM  all   23.04    0.00   15.65    0.03    0.00    0.29    0.00    0.00    0.00   61.00
11:00:01 PM  all   53.81    0.00   15.12    0.07    0.00    0.54    0.00    0.00    0.00   30.46
11:01:01 PM  all   59.08    0.00   19.96    0.04    0.00    0.45    0.00    0.00    0.00   20.46
11:02:01 PM  all   60.27    0.00   21.69    0.02    0.00    0.44    0.00    0.00    0.00   17.58
11:03:01 PM  all   55.44    0.00   19.14    0.03    0.00    0.46    0.00    0.00    0.00   24.92
11:04:01 PM  all   49.54    0.00   16.96    0.03    0.00    0.61    0.00    0.00    0.00   32.87
11:05:01 PM  all   51.87    0.00   15.27    0.03    0.00    0.54    0.00    0.00    0.00   32.29
11:06:01 PM  all   59.78    0.00   20.16    0.03    0.00    0.42    0.00    0.00    0.00   19.60
11:07:01 PM  all   57.43    0.00   22.17    0.02    0.00    0.51    0.00    0.00    0.00   19.88
11:08:01 PM  all   55.97    0.00   19.32    0.03    0.00    0.45    0.00    0.00    0.00   24.22
11:09:01 PM  all   49.52    0.00   16.67    0.03    0.00    0.59    0.00    0.00    0.00   33.19
11:10:01 PM  all   48.57    0.00   15.91    0.03    0.00    0.51    0.00    0.00    0.00   34.98
Average:     all   52.04    0.00   18.17    0.03    0.00    0.48    0.00    0.00    0.00   29.27
