Linux 5.4.0-164-generic (node-1.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

08:58:09 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:59:09 AM  all   14.56    0.00   12.54    0.04    0.00    0.47    0.00    0.00    0.00   72.39
09:00:09 AM  all   50.64    0.00   14.63    0.09    0.00    0.61    0.00    0.00    0.00   34.03
09:01:09 AM  all   55.50    0.00   20.17    0.04    0.00    0.46    0.00    0.00    0.00   23.84
09:02:09 AM  all   58.74    0.00   20.21    0.03    0.00    0.52    0.00    0.00    0.00   20.50
09:03:09 AM  all   53.17    0.00   17.97    0.03    0.00    0.58    0.00    0.00    0.00   28.26
09:04:09 AM  all   43.73    0.00   14.90    0.04    0.00    0.74    0.00    0.00    0.00   40.59
09:05:09 AM  all   51.31    0.00   14.13    0.03    0.00    0.67    0.00    0.00    0.00   33.86
09:06:09 AM  all   57.87    0.00   20.77    0.03    0.00    0.40    0.00    0.00    0.00   20.93
09:07:09 AM  all   58.63    0.00   22.75    0.02    0.00    0.46    0.00    0.00    0.00   18.14
09:08:09 AM  all   53.69    0.00   18.65    0.04    0.00    0.50    0.00    0.00    0.00   27.12
09:09:09 AM  all   45.38    0.00   14.56    0.02    0.00    0.63    0.00    0.00    0.00   39.41
09:10:09 AM  all   44.70    0.00   13.92    0.04    0.00    0.62    0.00    0.00    0.00   40.73
Average:     all   48.99    0.00   17.11    0.04    0.00    0.55    0.00    0.00    0.00   33.31
