Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/29/2024 	_x86_64_	(40 CPU)

04:36:55 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:37:55 AM  all   28.47    0.00   22.65    0.04    0.00    0.29    0.00    0.00    0.00   48.55
04:38:55 AM  all   56.75    0.00   21.74    0.07    0.00    0.44    0.00    0.00    0.00   21.00
04:39:55 AM  all   60.34    0.00   24.25    0.03    0.00    0.50    0.00    0.00    0.00   14.88
04:40:55 AM  all   58.78    0.00   28.74    0.03    0.00    0.44    0.00    0.00    0.00   12.02
04:41:55 AM  all   59.17    0.00   26.62    0.02    0.00    0.49    0.00    0.00    0.00   13.70
04:42:55 AM  all   49.45    0.00   26.85    0.04    0.00    0.55    0.00    0.00    0.00   23.12
04:43:55 AM  all   53.64    0.00   26.42    0.02    0.00    0.53    0.00    0.00    0.00   19.39
04:44:55 AM  all   56.91    0.00   28.41    0.02    0.00    0.39    0.00    0.00    0.00   14.28
04:45:55 AM  all   54.44    0.00   31.38    0.02    0.00    0.41    0.00    0.00    0.00   13.75
04:46:55 AM  all   58.58    0.00   28.37    0.03    0.00    0.42    0.00    0.00    0.00   12.61
04:47:55 AM  all   49.37    0.00   26.33    0.04    0.00    0.44    0.00    0.00    0.00   23.83
04:48:55 AM  all   51.67    0.00   26.37    0.03    0.00    0.50    0.00    0.00    0.00   21.43
Average:     all   53.13    0.00   26.51    0.03    0.00    0.45    0.00    0.00    0.00   19.87
