Linux 5.4.0-164-generic (node-0.llcperf-onenode.rperf-pg0.wisc.cloudlab.us) 	12/11/2023 	_x86_64_	(40 CPU)

06:09:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:09:32 AM  all    2.75    0.00    1.37    0.01    0.00    0.12    0.00    0.00    0.00   95.76
06:10:02 AM  all    2.85    0.00    1.41    0.00    0.00    0.12    0.00    0.00    0.00   95.61
06:10:32 AM  all    2.68    0.00    1.42    0.01    0.00    0.11    0.00    0.00    0.00   95.79
06:11:02 AM  all    2.89    0.00    1.43    0.00    0.00    0.12    0.00    0.00    0.00   95.55
06:11:32 AM  all    2.82    0.00    1.41    0.01    0.00    0.11    0.00    0.00    0.00   95.65
06:12:02 AM  all    3.02    0.00    1.46    0.01    0.00    0.12    0.00    0.00    0.00   95.39
06:12:32 AM  all    2.78    0.00    1.37    0.00    0.00    0.11    0.00    0.00    0.00   95.73
06:13:02 AM  all    2.77    0.00    1.40    0.00    0.00    0.13    0.00    0.00    0.00   95.70
06:13:32 AM  all    2.91    0.00    1.39    0.01    0.00    0.13    0.00    0.00    0.00   95.55
06:14:02 AM  all    2.81    0.00    1.39    0.00    0.00    0.12    0.00    0.00    0.00   95.67
06:14:32 AM  all    2.67    0.00    1.33    0.01    0.00    0.10    0.00    0.00    0.00   95.90
06:15:02 AM  all    2.83    0.00    1.42    0.01    0.00    0.12    0.00    0.00    0.00   95.62
06:15:32 AM  all    2.85    0.00    1.39    0.01    0.00    0.11    0.00    0.00    0.00   95.64
06:16:02 AM  all    2.91    0.00    1.38    0.00    0.00    0.12    0.00    0.00    0.00   95.59
06:16:32 AM  all    2.75    0.00    1.38    0.01    0.00    0.11    0.00    0.00    0.00   95.75
06:17:02 AM  all    2.76    0.00    1.35    0.00    0.00    0.12    0.00    0.00    0.00   95.77
06:17:32 AM  all    2.75    0.00    1.41    0.01    0.00    0.11    0.00    0.00    0.00   95.72
06:18:02 AM  all    2.87    0.00    1.41    0.00    0.00    0.13    0.00    0.00    0.00   95.59
06:18:32 AM  all    2.77    0.00    1.36    0.01    0.00    0.11    0.00    0.00    0.00   95.76
06:19:02 AM  all    2.69    0.00    1.41    0.01    0.00    0.13    0.00    0.00    0.00   95.76
06:19:32 AM  all    2.82    0.00    1.40    0.00    0.00    0.12    0.00    0.00    0.00   95.66
06:20:02 AM  all    2.70    0.00    1.36    0.01    0.00    0.12    0.00    0.00    0.00   95.81
06:20:32 AM  all    2.74    0.00    1.40    0.01    0.00    0.12    0.00    0.00    0.00   95.73
06:21:02 AM  all    2.95    0.00    1.40    0.00    0.00    0.12    0.00    0.00    0.00   95.52
Average:     all    2.81    0.00    1.39    0.01    0.00    0.12    0.00    0.00    0.00   95.68
