Linux 5.4.0-164-generic (node-4.perf-analysis.rperf-pg0.wisc.cloudlab.us) 	05/30/2024 	_x86_64_	(40 CPU)

04:11:24 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:12:24 AM  all   17.76    0.00   14.45    0.03    0.00    0.31    0.00    0.00    0.00   67.45
04:13:24 AM  all   36.33    0.00   15.01    0.06    0.00    0.41    0.00    0.00    0.00   48.19
04:14:24 AM  all   37.78    0.00   14.54    0.05    0.00    0.45    0.00    0.00    0.00   47.18
04:15:24 AM  all   35.38    0.00   14.43    0.04    0.00    0.48    0.00    0.00    0.00   49.68
04:16:24 AM  all   36.58    0.00   14.99    0.03    0.00    0.53    0.00    0.00    0.00   47.86
04:17:24 AM  all   28.77    0.00   14.06    0.02    0.00    0.55    0.00    0.00    0.00   56.60
04:18:24 AM  all   32.78    0.00   13.55    0.03    0.00    0.50    0.00    0.00    0.00   53.14
04:19:24 AM  all   33.69    0.00   13.37    0.03    0.00    0.47    0.00    0.00    0.00   52.44
04:20:24 AM  all   32.86    0.00   14.28    0.03    0.00    0.54    0.00    0.00    0.00   52.29
04:21:24 AM  all   35.63    0.00   13.16    0.03    0.00    0.49    0.00    0.00    0.00   50.68
04:22:24 AM  all   29.79    0.00   13.54    0.03    0.00    0.52    0.00    0.00    0.00   56.11
04:23:24 AM  all   28.29    0.00   13.47    0.03    0.00    0.55    0.00    0.00    0.00   57.66
Average:     all   32.13    0.00   14.07    0.03    0.00    0.48    0.00    0.00    0.00   53.28
